"course_code","course_title","department","credits","description"
"READ 5317","Politics of Literacy","Reading (READ)","3 Hours","Students examine literacy as a political issue from historical, social and theoretical perspectives. The role of advocacy in literacy instruction and policy is emphasized."
"READ 5325","Improvement of Literacy in Secondary Schools & Adult Pops","Reading (READ)","3 Hours","This course is designed to prepare secondary classroom teachers and reading specialists for teaching reading to secondary school and adult populations. Content includes characteristics of secondary students and adult learners, language patterns and structures common to various subject-area texts and techniques to teach reading and study strategies in secondary and adult classrooms."
"READ 5330","Literature and Instructional Materials in Reading Programs","Reading (READ)","3 Hours","This course prepares specialized reading professionals to teach classic and contemporary children’s and young adult’s literature and easy reading fiction and nonfiction at all levels. Theories and practices that stimulate student interest in reading, promote reading growth, foster appreciation for the written word and increase the motivation of learners to read widely and independently for information, pleasure, and personal growth are emphasized."
"READ 5335","Cognition & Emergent Literacy","Reading (READ)","3 Hours","This course provides an opportunity to examine language, cognition, and pre-reading skills of young children. It enables the student to understand, develop, and evaluate language and reading programs for young children."
"READ 5340","Practicum of Literacy Asmt & Instrumental Strat II-Secd Pops","Reading (READ)","3 Hours","Students study current approaches to assessment as a foundation for literacy instruction and intervention design for struggling readers and writers in grades 7-12 who might experience dyslexia and/or related disorders. Students learn how to use a range of formal and informal assessment tools and methods to diagnose and assess reading and writing development. This course has 50+ field experience hours with secondary students.Prerequisite:READ 5307."
"READ 6088","Special Topics in Reading","Reading (READ)","1-3 Hours","This course will provide the opportunity for relevant and timely workshops and independent research and study. Course Equivalents: READ 5320 ."
"READ 6089","Independent Studies in Reading","Reading (READ)","1-3 Hours","This is a course designed for independent study of selected topics under the supervision of a faculty member.  Variable Credit (1-3).Prerequisite:Consent of Department Chair."
"READ 6310","Administration and Supervision of Literacy Programs","Reading (READ)","3 Hours","This course examines the organization, development, implementation and improvement of reading and writing programs in public schools grade K through 12 at classroom, building and district levels.Prerequisite:READ 5307and/or co-enrolled inREAD 5340."
"READ 6320","Research and Literacy Leadership","Reading (READ)","3 Hours","This course provides a field internship for Reading Specialist candidates that focuses on reading and writing curriculum and instructional development, professional development of literacy teachers, and leadership in literacy assessment at the school and district levels. The internship provides students opportunities to apply the theories and principles of learning throughout the reading masters program. Candidates must be enrolled in their final semester of coursework for the reading masters degree; the candidate’s portfolio will be developed as part of this capstone course.Prerequisite:READ 5307andREAD 5340."
"READ 7100","Seminar In Literacy Leadership","Reading (READ)","1 Hour","Individual seminar topics will be presented monthly and will change for each semester in which candidates are enrolled. Topics will cover a wide variety of issues of interest to literacy educators. May be repeated for credit for a total of three credits.Prerequisite:Admission into the Ed.D. program in Literacy Leadership."
"READ 7387","Directed Topics In Reading","Reading (READ)","3 Hours","This course will provide the doctoral student an opportunity to engage in detailed and in-depth study of a program or problem in reading education. The student will work under the supervision of a doctoral faculty member and will be expected to produce a written product or presentation."
"READ 7732","Literacy Pedagogy for Adult Learning","Reading (READ)","3 Hours","Issues, research and publications on the methodologies dedicated to the teaching of adults about literacy at the university level, whether in developmental reading or writing classes or enrolled in teacher education classes will be explored.Prerequisite:READ 7300."
"REAL 5350","Real Estate Debt","Real Estate (REAL)","3 Hours","Students apply concepts, techniques, and instruments integral to the financing of real estate. Students perform the application of discounted cash flow, net present value, internal rate of return, and amortization fundamentals to real estate analysis. Mortgage debt structures and calculations involving loan origination costs, servicing fees, and prepayment penalties are explored.Prerequisite:42 Credit Hours."
"REAL 5351","Real Estate Equity","Real Estate (REAL)","3 Hours","Students perform calculations related to real estate investment analysis. Students use a framework for making real estate investment decisions based on key financial returns/metrics and risk assessment. Students focus on mastering cash flow and proforma forecasting to inform real estate investment decisions involving acquisitions, development, and dispositions."
"REAL 5352","Real Estate Market and Development Feasibility Analysis","Real Estate (REAL)","3 Hours","Students examine the component parts of the real estate development process from idea inception; through project site selection, design, regulatory framework, market analysis, and financial feasibility analysis."
"REAL 5365","Real Estate Law","Real Estate (REAL)","3 Hours","Students examine the legal aspects of real estate, including the legal principles and legal instruments used in real estate transactions."
"SAXO 5201","Individual Performances-Saxophone","Saxophone (SAXO)","2 Hours","The course consists of advanced individualized instruction on the saxophone. Instruction focuses on technique and musicality. Students attend a weekly studio class, where there are opportunities to perform for fellow students.Prerequisite:Admission to the Master of Music program."
"SFOM 7801","Scientific Foundations","Scientific Foundations (SFOM)","8 Hours","Students integrate the foundational science principles required for subsequent integrated systems courses, including microbiology, physiology, pharmacology, genetics, biochemistry, pathology, and molecular biology. Students apply critical thinking skills of the sciences using case-based scenarios."
"CISE 7390","Assessment Of Mathematics Learning","Secondary Education (CISE)","3 Hours","This course will be one of four education classes used in the doctoral program in mathematics education. Topics will include classroom assessment, standardized tests, and assessment instruments for research in mathematics education."
"CISE 7393","Research In Mathematics Education","Secondary Education (CISE)","3 Hours","This course will be one of four education classes used in the doctoral program in mathematics education. Topics will include selecting a research topic, research instruments, research statistics, and writing the paper."
"CISE 7395","Current Issues In Mathematics Education","Secondary Education (CISE)","3 Hours","This course will be one of four education classes used in the doctoral program in mathematics education. Topics will include curriculum, textbooks, standards, accountability, parental involvement, legal issues, ethics, and testing."
"CISE 7396","Theories Of Learning Math","Secondary Education (CISE)","3 Hours","This course will be one of four education classes used in the doctoral program in mathematics education. Topics will include theories of learning mathematics, information processing, cognitive theories, and constructivist theories."
"SCST 5320","Emergency Management Integration I","Security Studies (SCST)","3 Hours","This course emphasizes efforts established to enhance the nation's capability to prevent, prepare for, respond to, mitigate, and recover from critical domestic incidents. Utilizing the all-hazard approach against natural, human-induced, and technological crises, this course highlights integration processes in command and control, planning, interoperable communications, community preparedness and participation, resource assessment, intelligence and information sharing, mutual aid systems, and interagency coordination in crisis. In this course, post 9/11 era threats and hazards are analyzed within a framework of resilience building at tribal and local community level."
"SCST 5335","Global Perspectives in Homeland Security","Security Studies (SCST)","3 Hours","Course will focus on meeting the changing demands of security in a global environment. Discussion emphasizing the understanding of how to design, implement, and intergrate the security function in an ever-changing world and the impact of major economic, demographic, and technological trends on developing strategies for security innovation and growth.    Course Equivalents: CRIJ 5335 ."
"SCST 5336","Law and Ethics in Homeland Security","Security Studies (SCST)","3 Hours","Focus will be on how the law impacts security in many diverse ways. Discussion will emphasize the concept of criminal intent, early criminal law and the emergence of law enforcement and private security, the difference between public policing and private security, and an overview of legal terms and issues with which the security manager must address.    Course Equivalents: CRIJ 5336 ."
"SCST 5338","Security and Management","Security Studies (SCST)","3 Hours","Students focus on managing the security organization and its human resources.  Discussion and on results-oriented security management, the basic foundations of security, the importance of technology, and specialized security applications are addressed.    Course Equivalents: CRIJ 5388Prerequisite:Three hours of graduate-level Security Studies."
