"subject","course_code","course_name","description","credits"
"","ME 5270","Power Station Engineering","Fuels, principles of combustion, stationary boilers, grates, stokers, furnaces, coal pulverizers, economizers, preheaters, superheaters, stacks, forced and induced draft, boiler-feed pumps, heat balances, and hydro power.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to determine capital and operating costs of a typical power plant.Students will be able to determine optimal techniques to control negative environmental aspects associated with the technique used to generate electricity.Students will be able to identify and describe methods of energy conversions to electricity.Students will be able to maximize efficiency/power or minimize cost with respect to generation of electricity.Students will be able to perform cost-benefit analysis on alternative power generation or pollution control capital projects.","3"
"","ME 5290","Mechanics and Control of Robotic Manipulators","Classification and applications for mechanical manipulator systems.  Manipulator motion description, forward kinematics transformations, and solution of inverse kinematics equations. Velocity kinematics and manipulator dynamics equations. Trajectory generation and control schemes including sensory feedback. Laboratory exercises to augment lecture material.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to calculate the mobility (number of degrees-of-freedom) of planar and spatial structures, mechanisms, and serial and parallel robots.Students will be able to use the mathematical basis of motion description, including rotation matrices.Students will be able to derive the standard Denavit-Hartenberg parameters for planar and spatial serial robot chains.Students will be able to derive and calculate the forward pose kinematics solution for serial robots.Students will be able to derive and calculate the inverse pose kinematics solution for serial robots.Students will be able to derive and calculate forward and inverse velocity kinematics for serial robots, including Jacobians, static forces/torques, singularities, and simulation of resolved rate control.Students will be able to derive and calculate joint-space trajectory generation polynomials.Students will be able to perform kinematic calculations for example kinematically-redundant serial robots, including simulation of resolved rate control.Students will be able to perform kinematic calculations for example parallel robots.","3"
"","ME 5310","Atmospheric Pollution Control","Sources of air pollution from major industries, internal combustion engines, and other sources.  Techniques available for measuring particulate and gaseous pollutants in atmosphere and at their sources.  Techniques available for control and future possibilities for control of air pollution.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to account for the effect of chemical equilibrium and dissociation on reaction thermodynamics and combustion kinetics.Students will be able to perform calculations related to combustion thermodynamics (flame temp).Students will be able to demonstrate skills to impact the changing field of air pollution engineering.Tour a full-scale facility using state-of-the-art air pollution control devices.Students will be able to explain how engineering principles are used to control air pollution.Students will be able to describe numerical models and principles pertinent to air pollution engineering.","3"
"","ME 5320","Analysis and Simulation of Transport Processes","Use of CFD software to study conduction, convection, and radiation. Analyze governing equations by simulation and visualization. Fundamentals of CFD programming.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to interpret solutions in terms of the governing equations.Students will be able to select appropriate numerical technique and boundary conditions.Students will be able to solve 1-D, 2-D, and 3-D problems of conduction, convection, and radiation.Students will be able to use CFD software to develop models for thermal transport.","3"
"","ME 5340","Fundamentals of Aerosol Behavior","Aerosol characterization transport properties, convective and inertial deposition, light scattering and visibility, experimental methods, coagulation, gas to particle conversion, general dynamic equation for aerosols.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply the general dynamic equation of aerosol formation.Students will be able to collect and apply standard laboratory techniques to the analysis of aerosol data.Students will be able to examine the use of aerosols in advanced manufacturing processes.Students will be able to explain how engineering principles are used to manipulate aerosols.Students will be able to describe numerical models and principles pertinent to aerosol mechanics.Students will be able to describe the role of aerosols in atmospheric pollution.","3"
"","ME 5350","Energy Engineering and Management","Application of the Law of Conservation of Matter, Law of Conservation of Energy, and considerations of efficiency, economic impact and environmental impact to the analysis of the relative merits of conventional and alternative energy sources for industrial, residential, and transportation use.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply conservation laws, efficiency considerations, and economic and environmental impacts to analyze the relative merits of conventional and alternative energy sources for industrial, residential, and transportation use.Students will be able to compare and contrast the availability, efficiency, cost, and environmental impact of specific conventional and alternative energy sources used in industrial, residential, and transportation contexts.Students will be able to identify outstanding scientific or technical issues that must be resolved in order to make specific conventional or alternative energy sources more attractive options for the future.Students will be able to select an appropriate energy source or combination of energy sources for a specific industrial, residential, or transportation application, and to justify that selection.Students will be able to describe some current U.S. and global political and legal issues related to energy usage.Students will be able to describe the chemical reactions and mechanical systems involved when specific conventional and alternative energy sources are developed and used in industrial, residential, and transportation contexts.Students will be able to quantitatively describe current and projected global energy usage and availability.","3"
"","ME 5400","Direct Energy Conversion","General principles of conventional and unconventional energy conversion.  Analysis of multiple energy processes, including but not limited to photovoltaic, wind, electrochemical, thermovoltaic, combustion (Otto, Diesel, Brayton, and Rankine), refrigeration, and nuclear.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to analyze conversion efficiencies of multiple energy processes, including but not limited to photovoltaic, wind, electrochemical, thermovoltaic, combustion (Otto, Diesel, Brayton, and Rankine), refrigeration, and nuclear.Students will be able to compare and contrast the fuel availability for multiple conversion processes.Students will be able to convert between unit systems as related to power and energy.Students will be able to design an energy conversion, power generation, or power savings system, by narrowing the problem focus, making good assumptions, using proper analyses, and making design choices consistent with political, legal and ethical contextStudents will be able to describe the framework for energy conversion processes, including the economic, socio-economic, political, historical, and environmental contexts.Students will be able to describe basic operation of energy conversion processes, including photovoltaic, wind, electrochemical, thermovoltaic, combustion (Otto, Diesel, Brayton, and Rankine), refrigeration, and nuclear, both direct and indirect.","3"
"","ME 5460","Potential Flow Theory","Inviscid flow theory. General equations of fluid dynamics. Study of potential flow.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to interpret, explain, and problem solve applying Navier Stokes equations.Students will be able to interpret, explain and problem solve applying Potential Flow Theory.Students will be able to interpret, explain, and problem solve applying hydrostatics principles.Students will be able to interpret, explain, and problem solve applying the continuity equation.","3"
"","ME 5470","Viscous Flow Theory","Mechanics of fluid resistance, laminar and turbulent flow. Applications to external boundary layer flow, and to flow in ducts.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to determine qualitative results for flow field and wall friction by scale analysis.Students will be able to solve laminar and turbulent flow problems.Students will be able to use Navier-Stokes equations to find flow field in one- and two-dimensional flows.Students will be able to use basic principles to formulate governing equations for viscous flow.","3"
"","ME 5550","Mechatronics I","Design of intelligent devices. Interfacing of micro- and minicomputers with machines. Microprocessor characteristics, actuator characteristics, visual pattern recognition, design of devices. Theory and laboratory.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 2.0 lecture, 2.0 laboratory  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to design Mechatronic systems.Students will be able to explain how mechanical and electrical systems are integrated.Students will be able to describe microcontroller functions and capabilities.Students will be able to interface a microcontroller with various sensors and actuators.Students will be able to apply feedback control that is tuned for performance to a mechatronic system in real time","3"
"","ME 5610","Practical Finite Element Analysis","Students will use finite element analysis (FEA) to create accurate and useful models of mechanical parts and structures. Topics include linear models, plasticity, material and geometric nonlinearity, contact, vibration, and dynamic loading. Emphasis will be placed on verification and validation of results.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 1.0 lecture, 4.0 laboratory  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to perform an accurate and efficient finite element analysis.Students will be able to choose strategies related to model geometry, element type, meshing, boundary conditions, loads, and material models.Students will be able to explain differences between linear and nonlinear analysis.Students will be able to verify and validate the accuracy of finite element models.Students will be able to critique an academic finite element study.","3"
"","ME 5620","Mechanics of Metal Forming","The basic theory of plasticity and its application to manufacturing processes.  Classical techniques in metal working analysis, such as Slip Line Field, Upper Bound and Slab analyses.  Review and analysis of forging, extrusion, rolling, drawing, sheet metal forming, etc.  Concepts of work in metal deformation.  Deformation zone geometry and its implications on properties and defects.  Friction and lubrication in metal working.  Temperature effects.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to solve metal forming problems using classic analytical techniques.Students will be able to use basic friction models in metal working analyses.Students will be able to describe basic concepts of stress and strain, and plasticity theory.Students will be able to describe plastic material behavior, and strain rate and temperature effects.Students will be able to explain the concepts of ideal, friction and redundant work in metal forming operations.","3"
"","ME 5630","Mechanics of Materials","Mechanical properties of materials. Stress and strain tensors. Basic elasticity, plasticity, fatigue behavior and fracture mechanics. Single crystal deformation and dislocation theory. Strengthening mechanisms. Constitutive equations.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to solve elastic and plastic stress/strain problems.Students will be able to determine and manipulate stress and strain tensors.Students will be able to describe basic constitutive relationships.Students will be able to describe basic mechanical properties of materials and testing methods.Students will be able to describe crystal defects and their relationship to strengthening mechanisms.","3"
"","ME 5640","Introduction to Nondestructive Evaluation Methods","This course provides students with an introduction to the most common tools used in the inspection and evaluation of materials and infrastructures. Primary focus is on the use of these methods for Quality Assurance and onboard diagnostics. Physical principles of continuum mechanics, electrical engineering, acoustics and elastic wave propagation underlying the Nondestructive Evaluation Methods methods are covered along with sensor data acquisition, digital signal processing and basic machine learning concepts for data handling.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 2.0 lecture, 2.0 laboratory  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to identify common nondestructive methods and determine when they are useful.Students will be able to apply basic wave analysis and dynamics for use in Ultrasonic and Acoustic Emission Methods.Students will be able to leverage material property knowledge to identify damaged or failing parts.Students will be able to adapt the knowledge of NDE methods to perform structural health monitoring.Students will be able to teach fellow students additional concepts learned.Students will be able to solve complex problems using the NDE Theory.","3"
"","ME 5650","Introduction to Composite Materials","Introductory course in composite materials. The course will cover the properties, manufacture, design and applications of composites; and students will be introduced to composite processing methods.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to calculate mechanical properties of simple composites.Students will be able to describe the influence of reinforcement materials on composites, especially glass and carbon fibers.Students will be able to explain the impact of the use of thermosets and thermoplastics as matrix materials in composites.Students will be able to describe pros and cons of common processes used to manufacture composites.Students will be able to select an appropriate composite material for a design situation.","3"
"","ME 5660","Mechanics of Biological Solids","Structure and functional properties of connective tissue. Techniques for determining the mechanical response of biological soft and hard tissues. Includes static, viscoelastic, creep, fatigue and fracture. Simplified models of biological structures. Creation of geometric models from medical imaging and computational modeling. Specific topics may include bone, cartilage, ligaments, tendon, teeth, and skin.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply principles of continuum mechanics, elasticity, energy methods, and beam theory to biological structures.Students will be able to describe appropriate material models for biological tissues based upon the application.Students will be able to describe the structure of specific biological tissues and relate the structure to mechanical properties.Students will be able to explain methods for medical imaging and identification of tissues, and describe techniques involved in computational modeling.Students will be able to plan a mechanical test for a biological tissue.","3"
"","ME 5670","Engineering Biomechanics of Human Motion","Overview of human skeletal and muscular anatomy and physiology. Application of engineering mechanics to the musculoskeletal system. Kinematics, statics, and dynamics of human motions in engineering contexts. Human motion metrology.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to use the standards, conventions, and methods of human musculoskeletal biomechanics analysis.Students will be able to demonstrate a working knowledge of human skeletal system anatomy and physiology, including all joint types.Students will be able to demonstrate a working knowledge of human muscular system anatomy and physiology, including muscle modeling.Students will be able to perform modeling, derivations, calculations, and simulations for human body statics.Students will be able to perform modeling, derivations, calculations, and simulations for human body kinematics.Students will be able to perform modeling, derivations, calculations, and simulations for human body dynamics.Students will be able to identify commercial biomechanics modeling and analysis software.","3"
"","ME 5680","Mechanics of Polymers","An overview of the principles of polymer physics and polymer mechanics for engineering students. Major advancements in modeling and analysis of the mechanical behavior of polymers and polymeric compounds in solid and liquid phases are covered, with emphasis on polymer flow (rheology), rubber elasticity, and viscoelasticity of solid polymers.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to explain the structure-property relations of a single polymer chain.Students will be able to describe the mechanics of polymer networks (rubbers) and explain the differences between the constitutive equations representing the material behavior at small deformationsStudents will be able to explain the molecular mechanism for polymer flow (rheology) and connect the theories to the fundamentals of statistical thermodynamics.Students will be able to analyze viscoelastic and time-dependent behavior of solid polymers.Students will be able to analyze the fundamental mechanisms for nucleation of damage in solid polymers and use the theories for design purposes.Students will be able to describe the fundamentals of polymer processing, including extrusion and injection molding.","3"
"","ME 5690","Introduction to Nanomaterials","This course provides a basic yet broad understanding of the principles of nanotechnology and nanoscale materials. The course discusses the scale effects, relevance of nanomaterials in several engineering disciplines, synthesis and characterization techniques available at the nanoscale, and the wide range of applications possible with engineered nanomaterials.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to define different classes and types of nanomaterialsStudents will be able to explain the synthesis and characterization techniques of nanomaterialsStudents will be able to describe the application of nanomaterials in relevant engineering systemsStudents will be able to critique state-of-the-art research and literature on Nanomaterials","3"
"","ME 5740","Advanced Machine Design","Advanced considerations in design and analysis of machine members, strength under combined stress, thermal stress, fatigue in metals, and design using plastics.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to apply advanced analytical techniques for design.Students will be able to complete a preliminary design of a plastic component.Students will be able to include thermal stress considerations in a design analysis.","3"
"","ME 5750","Solar Design","Introduction to theoretical principles and practical design aspects of solar energy systems. Topics covered include principles of radiation;
heating load computation; air and liquid, flat-plate collectors; concentrating collectors; energy storage; photovoltaic conversion; economic
analysis.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to evaluate a variety of methods of converting solar energy into usable electric energy and discuss the advantages and challenges of each.Students will be able to explain energy storage options and challenges.","3"
"","ME 5760","Automotive Engineering","Overview of automotive engineering, including modeling, simulation, design, and testing of land vehicle systems with emphasis on performance, safety, fuel economy, and emissions. Broad exposure to all topics through case studies.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to describe basic automotive systems and subsystems.Students will be able to describe future vehicles and advanced automotive technologies.Students will be able to describe testing of vehicle performance and fuel economy.Students will be able to model and simulate the longitudinal performance of a vehicle.Students will be able to demonstrate an expertise in at least one aspect of automotive engineering.","3"
"","ME 5770","Vehicle Systems Design","Introduction to the systems engineering design process for land and air vehicles through case studies and projects. Examines the process for developing a first layout for a new vehicle platform, including setting requirements, generating concepts, and predicting performance. Technical, economic, environmental and social aspects are considered.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to describe current land and air vehicle platforms.Students will be able to perform systems engineering.Students will be able to complete a performance simulation of an aeronautical vehicle.Students will be able to complete a performance simulation of an automotive vehicle.Students will be able to complete a system-level layout for a land vehicle based on a set of requirements.Students will be able to complete a system-level layout for an aeronautical vehicle based on a set of requirements.","3"
"","ME 5780","Missiles guidance systems and rocket design","This course covers the history, analysis, flight mechanics, and design of modern rockets and missiles. A historical perspective of the significance and design practices used to develop rockets and missiles are explored. Each of the five major rocket and missile components are discussed and analyzed separately and then combined to form a flight system. Mechanics of flight and basic aerodynamics are covered in order to develop a six degree of freedom flight simulator. A final project occurs to allow exploration of a design and simulation of a full rocket delivering a payload or a tracking missile.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to simulate rocket and missile flight using numerical techniques using SIMULINK not using any Aerospace BlocksetStudents will be able to present in depth analysis of existing rocket and missile system with specific examination of efficiencyStudents will be able to simulate rocket and missile flight using numerical techniques with accurate ODE approximationStudents will be able to develop missile guidance system in simulation where optimal gain values were identifiedStudents will be able to design rocket or missile based on requirementsStudents will be able to simulate flight that transitions from ground level to outer space using developed model components","3"
"","ME 5800","Graduate Colloquium","An open graduate colloquium for discussion of research topics, as well as possible future areas of interest. Guest speakers, faculty, and graduate students present results of their research with discussions moderated by the speakers.   Requisites:   Repeat/Retake Information: May be repeated.  Lecture/Lab Hours: 1.0 seminar  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to describe the current range of research in the ME department.Students will be able to describe engineering-related work in industry and government.Students will be able to describe peer research efforts.","1"
"","ME 5900","Special Topics in Mechanical Engineering","Specific course content will vary with offering.   Requisites:   Repeat/Retake Information: May be repeated.  Lecture/Lab Hours: 1.0 lecture  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to meet the outcomes of the course defined by the instructor.","1 - 15"
"","ME 5930","Special Investigation","An opportunity for graduate faculty to offer a one-time special topics course, or for students to select a special topic that is not covered in the current offerings of the University and study that topic under the mentor-ship of a qualified faculty member.   Requisites: Permission required   Repeat/Retake Information: May be repeated.  Lecture/Lab Hours: 3.0 independent study  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to demonstrate independent learning with appropriate guidance.Students will be able to describe specialized content areas selected for investigation.","1 - 4"
"","ME 5950","Introduction to Kinetic Theory and Statistical Thermodynamics","Kinetic theory, classical and quantum statistical mechanics with applications to engineering devices.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to account for the effect of chemical equilibrium and dissociation on reaction thermodynamics and combustion kinetics.Students will be able to determine combustion thermodynamics, such as flame temperature.Students will be able to determine techniques of spectroscopy through application of statistical thermodynamics.Students will be able to identify applications of quantum mechanics to real systems.Students will be able to perform calculations to balance reactions.Students will be able to use software such as EES to perform combustion calculations.Students will be able to utilize statistical thermodynamics to predict properties.","3"
"","ME 5960","Experimental Methods in Design","Investigation and evaluation of experimental methods that may be used to obtain design and performance data.  Probability, statistics, and principles of design of experiments (DOE) with application to thermo-mechanical experiments.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to design and set up an experiment to study thermal and/or mechanical variables.Students will be able to use DOE principles to evaluate experimental results.Students will be able to use probability and statistics to determine experimental uncertainty.Students will be able to use statistical tools to evaluate experimental data.","3"
"","ME 6010","Advanced System Analysis and Control","The application of modern control theories to the synthesis of dynamical systems. Topics include the analysis of the behavior of linear systems, controllability and observability. Synthesis in the eigenvalue domain: modal control. Synthesis of stable systems and optimal linear systems in the time domain.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to design and simulate linear state-space controllers.Students will be able to model dynamical systems and convert to state-space description.Students will be able to solve coupled linear first-order ODEs/IVPs.Students will be able to demonstrate competence with applied linear algebra and commercial software such as MATLAB.Students will be able to describe canonical state-space realizations.Students will be able to explain concepts of controllability and observability applied to control of MIMO systems.Students will be able to describe optimal control with simulation.Students will be able to explain shaping of dynamic response.Students will be able to explain stability and describe a Lyapunov analysis.","3"
"","ME 6040","Mechanics and Control of Multi-Degree-of-Freedom-Systems","Techniques of analysis and design of multi-degree-of-freedom planar and spatial mechanical systems: kinematic structure, coordinate transformations, inverse solutions, workspace, path selection, dynamics, and control.  Kinematically-redundant, mobile, parallel, and humanoid robots.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to use Newton-Euler dynamics recursion analysis.Students will be able to use velocity analyses, Jacobian matrices, static wrenches, and resolved-rate control simulations.Students will be able to describe and manipulate pose descriptions/homogeneous transformation matrices.Students will be able to explain Denavit-Hartenberg parameters.Students will be able to describe forward pose kinematics and inverse pose kinematics.Students will be able to describe kinematically-redundant robots.Students will be able to describe mobile robots, humanoid robots, cable-suspended robots, and parallel robots.Students will be able to describe robot control architectures.Students will be able to describe robot workspace and trajectory generation.","3"
"","ME 6050","Intermediate Dynamics","Review of Newtonian mechanics, fundamental concepts of analytical mechanics, partial differentiation of vector functions in a reference frame, configuration constraints, inertia scalars, vectors, matrices, and principal moments of inertia, Lagrange’s equations, and rigid-body dynamics.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to analyze the dynamic behavior of mechanical systems.Students will be able to use analytical mechanics tools including virtual work and Lagrange’s method.Students will be able to apply a systematic approach for solving engineering problems.Students will be able to explain the principles of 3D rigid body kinematics and kinetics.","3"
"","ME 6100","Advanced Vibrations Analysis","Short overview of vibrations of a multi-degree-of-freedom lumped-mass system followed by vibrations of continuous systems such as bars, beams, membranes and plates, using exact and approximate methods of solution, such as Rayleigh-Ritz, Galerkin and other variational approaches.  Some elements of non-linear vibrations.   Requisites: ME 6970   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to explain advanced methods for solving vibration problems of continuous deformable media.Students will be able to use exact methods to solve equations of motion, such as separation of variables.Students will be able to use approximate methods to solve equations of motion, such as Rayleigh’s quotient, Rayleigh-Ritz, and Galerkin methods.Students will be able to describe the derivation of partial differential equations of motion for bodies using Newtonian, Lagrangian, and Hamiltonian formulations.","3"
"","ME 6150","Thermal Stress Analysis","Thermal stresses developed in machine and structural components. Procedures for solving stress problems associated with elevated temperatures in such components as tubes, rods, and plates as encountered in nuclear reactors, engines, and aircraft and missile structures.   Requisites: ME 5630   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to calculate thermal induced stresses and strains in machine elements.Students will be able to describe failure modes associated with thermal stresses.","3"
"","ME 6500","Advanced Engineering Mathematics I","This course will focus on analytical solutions to linear Partial Differential Equations (PDEs),
with an emphasis on applications of PDEs in Engineering problems. The goal is to impart to
students the excitement and usefulness of mathematics as a tool in solving real-world problems.
The approach will be to look at the mathematical modeling & solution of simplified Engineering
problems.
The course is intended to act as a foundation course for engineering graduate students
coming from a range of backgrounds, but with previous exposure to multi-variable calculus and
linear constant coefficient ordinary differential equations.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to mathematically model a simplified engineering problem making use of linear partial differential equations (PDEs).Students will be able to use and analytically solve elliptic PDEs in simplified engineering problems.Students will be able to use and analytically solve hyperbolic PDEs in simplified engineering problems.Students will be able to use and analytically solve parabolic PDEs in simplified engineering problems.Students will be able to identify the types and uses of linear PDEs.","3"
"","ME 6570","Introduction to Finite Element Methods","Examines the theory, derivation, and computer implementation of finite element methods for solution of boundary value problems. Study examples from heat conduction, solid mechanics, and vibration in one-, two-, and three-dimensional geometries. This fundamental approach will give users of finite element packages a deep understanding of both the power and limitations of FE techniques as well as providing a background to accurately use FE models. It will also provide a base for more advanced users to modify existing or write their own FE code. Use a programming language such as C or Matlab.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to derive from a given strong form of a boundary value differential equation, the weak form, approximate form (such as the Gallerkin form), and matrix form for one- and two-dimensional problems.Students will be able to derive Lagrangian and Hermetian basis functions of different orders for one-, two- and three-dimensional elements.Students will be able to explain and plan procedures to perform matrix and load vector assembly, numerical integration, and calculation of secondary variables.Students will be able to explain, classify, and estimate various errors through the FE process.","3"
"","ME 6630","Advanced Mechanics of Materials","Stress/strain tensor notation.  Elasticity of isotropic and anisotropic solids.  Viscoelastic behavior and rubber elasticity.  Work and strain energy.  Elements of plasticity theory.  Strain, temperature, and strain rate effects.  Constitutive equations for engineering materials, including rheological models.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to use tensor, matrix, and indicial notation.Students will be able to define kinematics of a continuum using Eulerian and Lagrangian perspectives.Students will be able to define and manipulate stress and strain tensors.Students will be able to apply conservation laws in a continuum.Students will be able to present constitutive laws and explain their media dependency.","3"
"","ME 6750","Mechanical Testing of Materials","Testing and analytical considerations in destructive testing of materials.  Interpretation of results and sources of errors in mechanical tests, such as hardness, tensile, compression, torsion, impact, fatigue, and fracture tests.  Pressure testing of materials.  Elastic and plastic stress/strain relationships in mechanical testing.  Instability.  Fracture.   Requisites:   Repeat/Retake Information: May not be retaken.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to analyze and interpret mechanical test results.Students will be able to derive stress-strain relationships from basic mechanical tests.Students will be able to determine the appropriate test for a given material and application.Students will be able to explain basic concepts in mechanical testing.","3"
"","ME 6900","Special Topics in Mechanical Engineering","Specific course content will vary with offering.   Requisites:   Repeat/Retake Information: May be repeated.  Lecture/Lab Hours: 1.0 lecture  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to meet the outcomes of the course defined by the instructor.","1 - 15"
"","ME 6910","Graduate Internship","Supervised work-study experience in an established industrial or government environment.   Requisites: Permission required   Repeat/Retake Information: May be repeated for a maximum of 5.0 hours.  Lecture/Lab Hours: 1.0 field experience/internship  Grades: Eligible Grades: F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes:  Students will be able to integrate professional engineering experience related to their research/thesis topic in Mechanical Engineering.","1"
