courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
MU 173,Wind Ensemble,"Study and public performance of music written for wind bands with limited doubling and flexible instrumentation. Open to all students who perform on woodwind, brass and percussion instruments on an advanced collegiate level. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 174,Symphony Orchestra,"Preparation and performance of orchestral music, including both standard repertoire and current works in various genres. Open to all qualified students who perform on string, woodwind, brass, and percussion instruments. Field trip required. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 176,Mustang Band,"Public performance of music and specially-designed shows written for marching band (woodwinds, brass, percussion, and flag team auxiliary). Limited to those students who have had marching experience with wind and percussion instruments, or flag, rifle or dance lines. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 177,Chamber Winds,"Study and public performance of chamber music written for woodwinds, brass, or percussion. Open to all instrumentalists who have high school or college level performance experience. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 178,Field Show Marching Skills,"Study and application of advanced field show marching techniques used in performance by the Cal Poly Mustang Band and other university bands. Limited to those students who have experience performing on a wind/percussion instrument, or in a marching band flag/dance team auxiliary. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 181,PolyPhonics,Advanced study and public performance of music for mixed chorus. Total credit limited to 6 units.,"(None, None)",Music (Mu),,
MU 182,Cantabile,Advanced study and public performance of music for soprano and alto chorus. A variety of styles of choral literature specifically intended for treble voices from various time periods is explored. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 183,Vocal Ensemble,Open to qualified singers. Rehearsal and performance of specialized vocal music. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 185,University Singers,Study and public performance of music for large mixed chorus. Total credit limited to 6 units.,"(None, None)",Music (Mu),,
MU 186,Chamber Choir,"Advanced study and public performance of music for small ensemble. This ensemble focuses on music of the Renaissance, Baroque and Modern Eras. A variety of styles of choral literature, specifically intended for a small performing ensemble, is explored. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 188,Arab Music Ensemble,"Rehearsal and performance of instrumental and vocal repertoire drawn from art and popular music of wide-ranging Arabic-speaking societies and historically related cultures. Accompanying music theories, instrumental techniques, and performance practices, with presentation of seminal works in public concerts. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 189,Vocal Practicum,Study and implementation of performing techniques used by vocalists in a recital or concert setting. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 200,Special Problems for Undergraduates,"Individual investigation, research, studies, or surveys of selected problems. Total credit limited to 4 units, with a maximum of 2 units per quarter.","(1, 2)",Music (Mu),,
MU 210,Musicianship IV,"Continuation ofMU 108. Sightsinging and melodic dictation using chromatic tones; rhythmic performance in changing meters; harmonic dictation including seventh chords, secondary dominants, and modulation to closely-related keys; seventh chord inversions; and aural identification of binary and ternary forms. 1 activity.","(None, None)",Music (Mu),,
MU 211,Musicianship V,"Continuation ofMU 210. Sightsinging using chromatic tones; rhythmic performance and dictation in changing and asymmetric meters; harmonic dictation including Neapolitan triads, augmented sixth chords, modal mixture, and modulation to closely-related keys; aural identification of sonata, rondo, and variation forms. 1 activity.","(None, None)",Music (Mu),,
MU 212,Musicianship VI,"Continuation ofMU 211. Emphasis on previously acquired skills, plus sightsinging, melodic dictation, and harmonic dictation using modulation to foreign keys; performance and dictation of cross-rhythms and complex beat divisions; tempo modulation; aural identification of contrapuntal genres; and modulatory melodic dictation in two parts. 1 activity.","(None, None)",Music (Mu),,
MU 221,Jazz Styles,"Survey of Jazz as a significant American art form from 1900 to the present; its historical background and development in the United States; key elements, leading performers, and significant compositions in each style. Emphasis on listening skills. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs); and USCP.","(None, None)",Music (Mu),,
MU 227,Popular Music of the USA,"Study of popular music of the USA from the nineteenth century to contemporary times. Emphases include cultural identity, social diversity, musical aesthetics, artistic significance, ethnic relations, gender issues, religious expression, performance practice, technological development, modernization, commodification, and political empowerment. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs); and USCP.","(None, None)",Music (Mu),,
MU 228,Music of the 60's: War and Peace,"Explores wide spectrum of rock, folk and pop styles of the 60s. Relates music to social turmoil and historical trends, including Vietnam War, Civil Rights Movement, American Indian Movement, Chicano Movement, Free Speech Movement.","(None, None)",Music (Mu),,
MU 250,Applied Music,"Individual instruction in performance with emphasis on repertoire, technical skills, style, and interpretation. Total credit limited to 6 units. Specific areas of study are listed in the Class Schedule.","(None, None)",Music (Mu),,
MU 253,Advanced Class Piano,"Advanced level piano techniques with emphasis on style, interpretation, sightreading, basic performance practices and the solution to general musical problems. Total credit limited to 3 units. 1 activity.","(None, None)",Music (Mu),,
MU 259,Beginning Jazz Improvisation,"Development of fundamentals of jazz improvisation including scales, arpeggios, patterns, swing feel, expressiveness, and motifs through in-class performance of written materials and improvisations with play-along recordings. Total credit limited to 6 units. 2 activities.","(None, None)",Music (Mu),,
MU 261,Piano Skills IV,"Continuation ofMU 163. Preparation for Piano Proficiency Examination. Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, and improvisation of a melody, score-reading. 1 activity.","(None, None)",Music (Mu),,
MU 262,Piano Skills V,"Continuation ofMU 261. Preparation for Piano Proficiency Examination. Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, improvisation of a melody, score-reading. 1 activity.","(None, None)",Music (Mu),,
MU 263,Piano Skills VI,"Continuation ofMU 262. Completion of this course with a C- or better represents fulfillment of the Piano Proficiency Examination. Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, improvisation of a melody, score-reading. 1 activity.","(None, None)",Music (Mu),,
MU 265,Accelerated Piano Skills,"Preparation for Piano Proficiency Examination. For students with an extensive piano repertoire background but needing focused preparation in sightreading, transposition, harmonization of a melody, accompanying, and score reading. Total credit limited to 3 units. 1 activity.","(None, None)",Music (Mu),,
MU 270,Selected Topics,Directed group study of selected topics. The Class Schedule will list topic selected. Total credit limited to 8 units.,"(1, 4)",Music (Mu),,
MU 301,Counterpoint,"Counterpoint as a compositional technique. Modal, tonal, and post-tonal practices. Composition project.","(None, None)",Music (Mu),,
MU 303,Music Theory III: Advanced Chromaticism,"Compositional procedures employed by composers of the Classical and Romantic periods. Chromatic third-related harmony, linear chromaticism, and extended tertian chords. Chromatic and enharmonic modulation to distantly-related keys. Sonata and rondo forms. Composition project.","(None, None)",Music (Mu),,
MU 305,Music Theory IV: Contemporary Practices,"Examination of 20th- and 21st-century compositional practices including impressionism, developments in rhythm, polytonality, non-serial atonality, serialism, timbre and form, neoclassicism, minimalism, and the new eclecticism. Analysis and creative projects.","(None, None)",Music (Mu),,
MU 311,"Introduction to Recording, Synthesis, and Production","Fundamental tools of electroacoustic music. Concepts and application of music studio procedure, recording, synthesis, and MIDI. Studio projects.","(None, None)",Music (Mu),,
MU 312,"Advanced Recording, Synthesis, and Production",Exploring creative and interactive uses of recording and synthesis. Analysis and creative projects.,"(None, None)",Music (Mu),,
MU 320,Music Research and Writing,"Methodology for researching, analyzing, and writing about music. Exploration of investigative tools including library resources, periodicals, bibliographic tools, computerized search methods. Performance practice.","(None, None)",Music (Mu),,
MU 324,Music and Society,"Exploration into the role of music historically and culturally. Emphasis on deeper understanding and appreciation of the context of music through topics of special interest. The Class Schedule will list topic selected. Total credit limited to 12 units. Course may be offered in classroom-based, online, or hybrid format. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs).","(None, None)",Music (Mu),,
MU 325,America's Music,"Includes ""Native American,"" ""folk,"" ""popular,"" and ""fine art"" traditions. How American music reflects the different cultural heritages, social contexts, and philosophies of its creators. Fulfills USCP.","(None, None)",Music (Mu),,
MU 326,Cultural Concepts and Structures in Music,"Exploring the definition, concepts, and structures of music in terms of theory, performance practice, and compositional procedures of selected non-Western cultures.","(None, None)",Music (Mu),,
MU 328,Women in Music,Survey of women's contributions as composers and performers of western art and popular music; historical overview of the experiences and perception of women as musicians. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and USCP.,"(None, None)",Music (Mu),,
MU 331,Music of the Middle Ages and Renaissance,"Musical literature, styles, composers, theory, genres and notation of the Middle Ages and Renaissance. Relationship to historical trends.","(None, None)",Music (Mu),,
MU 332,Music of the Baroque and Early Classic Eras,Survey of the history of western art music from 1600 to 1780.,"(None, None)",Music (Mu),,
MU 336,Jazz History and Theory,Survey of Jazz theoretical techniques. Emphasis upon historical context and development of Jazz through study and analysis of scores and historical performances.,"(None, None)",Music (Mu),,
MU 340,Conducting: Fundamentals,Principles and techniques of conducting with experience in score reading. 2 activities.,"(None, None)",Music (Mu),,
MU 341,Conducting: Choral,"Continuation ofMU 340. Emphasis on choral literature. Score reading, rehearsal techniques, and musical details associated with vocal music. 2 activities.","(None, None)",Music (Mu),,
MU 342,Conducting: Instrumental,"Continuation ofMU 340. Emphasis on band and orchestra literature. Score reading, rehearsal techniques, and musical details associated with instrumental music. 2 activities.","(None, None)",Music (Mu),,
MU 350,Applied Music,Individual instruction in performance and composition. Total credit limited to 6 units. Specific areas of study are listed in the Class Schedule.,"(None, None)",Music (Mu),,
MU 351,Jazz and Popular Music Arranging,Arranging for small and large jazz ensembles. Score and part preparation. 2 activities.,"(None, None)",Music (Mu),,
MU 352,Orchestration,"Ranges, transposition, technical capabilities, and scoring of vocal ensembles, band, and orchestra instruments. Creative project.","(None, None)",Music (Mu),,
MU 360,Music for Classroom Teachers,"Development of skills for fostering creative music experiences in the classroom. Exploration of various approaches to motivating children musically. Study of folk songs for singing, playing instruments, and learning about music as well as for their ethnic and cultural significance.","(None, None)",Music (Mu),,
MU 361,Instruments,"Fundamentals of playing and teaching woodwind, brass, string, and percussion instruments. The Class Schedule will list topic selected. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 368,Piano Accompanying,Preparation and performance of vocal and instrumental music written with piano accompaniment. Choral rehearsal accompanist techniques. Open to students who are proficient on piano at a collegiate level. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 370,University Jazz Band,"Rehearsal and public performance of jazz big band repertoire. Open to qualified students who sing or play trumpet, trombone, saxophone, piano, guitar, vibes, bass, drums, or congas. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 371,Instrumental Ensemble,"Faculty-supervised small ensembles (e. g. , string quartets, brass quintets), as permitted by departmental staffing. Performances take place in student recitals, large-ensemble concerts, and/or other university events. Open to students concurrently participating in large ensembles. Interested students should contact instrumental ensemble directors. The Class Schedule will list topic selected. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 372,Wind Orchestra,"Study and public performance of music written for large wind band. Open to all qualified students who perform on woodwind, brass and percussion instruments. The Class Schedule will list topic selected. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 373,Wind Ensemble,"Study and public performance of music written for wind band with limited doubling and flexible instrumentation. Open to all students who perform on woodwind, brass and percussion instruments on an advanced collegiate level. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 374,Symphony Orchestra,"Preparation and performance of orchestral music, including both standard repertoire and current works in various genres. Open to all qualified students who perform on string, woodwind, brass, and percussion instruments. Field trip required. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 376,Mustang Band,"Public performance of music and specially-designed shows written for marching bank (woodwinds, brass, percussion, and flag team auxiliary). Limited to those students who have had marching experience with wind and percussion instruments, or flag, rifle or dance lines. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 377,Chamber Winds,"Study and public performance of chamber music written for woodwinds, brass, or percussion. Open to all instrumentalists who have college level performance experience. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 378,Field Show Marching Skills,"Study and application of advanced field show marching techniques used in performance by the Cal Poly Mustang Band and other university bands. Limited to those students who have experience performing on a wind/percussion instrument, or in a marching band flag/dance team auxiliary. Total credit limited to 6 units. 1 activity.","(None, None)",Music (Mu),,
MU 381,PolyPhonics,Advanced study and public performance of music for mixed chorus. Total credit limited to 6 units.,"(None, None)",Music (Mu),,
MU 382,Cantabile,Advanced study and public performance of music for soprano and alto chorus. A variety of styles of choral literature specifically intended for treble voices from various time periods is explored. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 383,Vocal Ensemble,Open to qualified singers. Rehearsal and performance of specialized vocal music. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 385,University Singers,Study and public performance of music for large mixed chorus. Total credit limited to 6 units.,"(None, None)",Music (Mu),,
MU 386,Chamber Choir,"Advanced study and public performance of music for small ensemble. This ensemble focuses on music of the Renaissance, Baroque and Modern Eras. A variety of styles of choral literature, specifically intended for a small performing ensemble, is explored. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 388,Arab Music Ensemble,"Rehearsal and performance of instrumental and vocal repertoire drawn from art and popular music of wide-ranging Arabic-speaking societies and historically related cultures. Accompanying music theories, instrumental techniques, and performance practices, with presentation of seminal works in public concerts. Total credit limited to 6 units.","(None, None)",Music (Mu),,
MU 389,Vocal Practicum,Study and implementation of performing techniques used by vocalists in a recital or concert setting. Total credit limited to 6 units. 1 activity.,"(None, None)",Music (Mu),,
MU 400,Special Problems for Advanced Undergraduates,"Individual investigation, research, studies, or surveys of selected problems. Total credit limited to 4 units, with a maximum of 2 units per quarter.","(1, 2)",Music (Mu),,
MU 411,Sonic Interactions with Technology,Performative and compositional applications of synthesis and recording techniques. Creative projects.,"(None, None)",Music (Mu),,
MU 412,Sculpting Experience with Sound,"Production of electroacoustic music in media. Program analysis, technical planning, composition, and product development.","(None, None)",Music (Mu),,
MU 431,Music of the Classic and Romantic Eras,Survey of the history of western art music from 1780 to 1900.,"(None, None)",Music (Mu),,
MU 432,Music of the Modern Era,"Composers, important works, and significant trends in the Western European and American classical tradition during the 20th and 21st Centuries.","(None, None)",Music (Mu),,
MU 450,Applied Music,Individual instruction in performance and composition. Total credit limited to 6 units. Specific areas of study are listed in the Class Schedule.,"(None, None)",Music (Mu),,
MU 461,Senior Project,"Selection and completion of a project under faculty supervision. Minimum of 90 hours total time. Results presented in a recital, creative work, formal report, or a combination of all three.","(None, None)",Music (Mu),,
MU 465,Choral Literature and Rehearsal Techniques,Survey of choral literature especially suited for secondary schools. Philosophy and strategy for developing a school program. Musical as well as non-musical techniques for effective rehearsal.,"(None, None)",Music (Mu),,
MU 466,Instrumental Literature and Rehearsal Techniques,"Survey of instrumental literature written for orchestras, bands, solo instrument, and chamber ensembles. Philosophy and strategy necessary for developing a professional, semi-professional, or school instrumental music program. Musical as well as non-musical techniques for effective rehearsal.","(None, None)",Music (Mu),,
MU 470,Music History: Selected Advanced Topics,"Intensive study of selected topics in music history through the use of readings, recordings, scores, and class presentations. The Class Schedule will list topic selected. Total credit limited to 8 units.","(None, None)",Music (Mu),,
NR 140,Careers in Natural Resources Management and Environmental Sciences,Analysis and development of career goals in natural resources and environmental sciences. Acquainting students with potential career options and preparation of academic plans for the majors in the Natural Resources Management and Environmental Sciences Department. 1 activity.,"(None, None)",Natural Resources (Nr),,
NR 141,Introduction to Forest Ecosystem Management,"Fundamentals of forestry including basic silviculture, forest protection, measurement and policy. Integrated resource management of forest lands for water production, forage, recreation, wildlife, and timber.","(None, None)",Natural Resources (Nr),,
NR 142,Environmental Management,Environmental management as a process within functioning societies seeking a harmonious balance between human activities and intrinsic behavior of the natural environment. Major components of the natural environment and the political and social activities that impact that environment.,"(None, None)",Natural Resources (Nr),,
NR 200,Special Problems for Undergraduates,"Individual investigation, research, studies, or surveys of selected problems. Credit/No Credit grading only. Total credit limited to 12 units. Formerly ERSC/SS 200.","(1, 12)",Natural Resources (Nr),,
NR 203,Resource Law Enforcement,Law enforcement applied to natural resource conservation on public and private lands. Examination of state and federal laws related to fish and wildlife management. Problems associated with implementation of resource laws examined. Crosslisted as NR/RPTA 203.,"(None, None)",Natural Resources (Nr),,
NR 204,Wildland Fire Control,"Fire control techniques used on various wildland fuels. Elementary fire physics, fuels, weather, fire behavior, tactics and fire suppression techniques, line construction, ""mop-up"", fire line safety, air operations and fire organization. Meets basic wildland fire fighter certification requirements for the USDA Forest Service. Partially meets California Department of Forestry Firefighter I requirements.","(None, None)",Natural Resources (Nr),,
NR 208,Dendrology,"Identification, classification, silvical characteristics, distribution, environmental requirements and economic importance of woody plants in shrub, woodland, and forest ecosystems of the United States. Emphasis on species located in the Pacific Coastal, Sierran, and Cascade ecosystems.","(None, None)",Natural Resources (Nr),,
NR 215,Land and Resource Measurements,"Introduction to land and resource measurement technology and methods - field instruments, property description, map and photograph reconciliation, data accuracy and precision. Trigonometric functions as applied to natural resources applications. Field trips required.","(None, None)",Natural Resources (Nr),,
NR 218,Introduction to Geographic Information Systems (GIS),"Learn the fundamental concepts and functions of Geographic Information Systems (GIS) using ArcGIS platform. Create, manage, analyze, and display geographically referenced data. Explore how GIS is applied to analyze environmental, social, and natural resource issues. Crosslisted as LA/NR 218.","(None, None)",Natural Resources (Nr),,
NR 247,Forest Surveying,"Use and care of tapes, staff compass, abney levels, total stations, and GPS receivers. Keeping field notes, measurements by tape. Closed and open traverse by compass and total stations. Turning angles and determining directions of lines. Map reading and public land description. Weekend field trips required. Crosslisted as BRAE/NR 247.","(None, None)",Natural Resources (Nr),,
NR 260,Forest Operations,"Relationships between forest ecosystem management, forest practices, harvesting methods, timber harvest planning, components of forest harvesting, harvesting effects; cost analysis of harvesting methods; safety management; value-added forest utilization; environmental protection; and road location. Overnight or weekend field trips required.","(None, None)",Natural Resources (Nr),,
NR 270,Selected Topics,Directed group study of selected topics. The Class Schedule will list topic selected. Total credit limited to 8 units. Course may be offered in classroom-based or online format.,"(1, 4)",Natural Resources (Nr),,
NR 290,Intercollegiate Forestry Activities,Beginning through advanced skills in the event areas of college forestry activities. Instruction in use of specialized equipment and safety. Total credit limited to 18 units. Credit/No Credit grading only.,"(None, None)",Natural Resources (Nr),,
NR 304,Agroecology,"Ecological concepts and principles applied to the design and management of agricultural systems. Discussion of research in agroecology and assessment of cropping system sustainability. Laboratory section emphasizes field assessment of ecological structures and functions, experimental design and data interpretation. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Natural Resources (Nr),,
NR 305,Forest Ecology and Silvics,"Examination of major forest types and the processes that determine their development and productivity across the earth (silvics). Integration of ecosystem ecology, plant physiology, and soil science to develop understanding of forest response to disturbance. Field trip required.","(None, None)",Natural Resources (Nr),,
NR 306,Natural Resource Ecology and Habitat Management,Resource ecology and management implications in the major ecosystems of North America. Importance of maintaining the natural dynamics of energy flow and nutrient cycles at the community and ecosystem level to sustain uses and values. Humanity's role as a principal factor of change of the resources in natural systems.,"(None, None)",Natural Resources (Nr),,
NR 307,Fire Ecology,"Effects of wildland fires on shrub, woodland, and forest environments to include fuels, plants, soil, water, wildlife, and air. Emphasis on western U. S. forest and shrub ecosystems.","(None, None)",Natural Resources (Nr),,
NR 308,Fire and Society,"Prehistorical and historical record of human use of and attitude toward fire. Mythology and religion of fire. Traditional, cultural and ethnic variations and their influence on modern U. S. institutions involved in managing fire. Course may be offered in classroom-based or online format. Crosslisted as ES/NR 308. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Natural Resources (Nr),,
NR 310,Global Climate Change,"Examination and assessment of the physical and biological mechanisms that maintain current global climate regimes and the broad natural resource, political, and social conflict associated with a changing climate system. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Natural Resources (Nr),,
NR 312,Technology of Wildland Fire Management,"Historic, current and future perspectives of wildland fire in California. Sustainability and ecosystem health. The use of models and technology to solve complex land management problems. Assumptions and limitations of fire behavior and suppression models. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Natural Resources (Nr),,
NR 314,Environmental Life-Cycle Analysis,Estimation and assessment of environmental impacts of human activity and product development using life-cycle analysis methodology; organization and presentation of modeling results. Course may be offered in classroom-based or online format.,"(None, None)",Natural Resources (Nr),,
NR 315,Forest Mensuration,"Principles and methods of sampling and measurement for forest and natural resource quantities and qualities. Modeling and estimation for tree volumes, stand structure and composition, and related forest vegetation. Applications in sampling, statistical and inventory techniques. Field trip required.","(None, None)",Natural Resources (Nr),,
NR 316,Environmental Literacy: An Integrative STEM Approach,"Examination of local environmental challenges with systems thinking strategies and tools. Explore natural and human factors shaping coastal watersheds. Design for environmental education, analyze science data and practices, develop critical environmental literacy, and practice culturally inclusive communication strategies. Field trip required. 3 seminars, 1 activity. Crosslisted as NR/SCM 316.","(None, None)",Natural Resources (Nr),,
NR 317,The World of Spatial Data and Geographic Information Technology,"Foundation for understanding the world through geographic information as well as the tools available to utilize spatial data. Experience with Geographic Information Systems (GIS) and related technology. Crosslisted as LA/NR 317. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Natural Resources (Nr),,
NR 320,Watershed Processes and Management,"Introduction, analysis, and measurement of watershed processes of precipitation, evapotranspiration, streamflow, stream channels, erosion, and riparian functions. Watershed management toward aquatic habitat and water quality goals. Weekend field trip required.","(None, None)",Natural Resources (Nr),,
NR 321,Water Resources Technology and Society,"Study of technologies for sustainable management of water resources. Focus on monitoring of drinking water supply and quality, groundwater wells, surface water storage and conveyance systems, industrial, and oil/gas water use and management, and stresses due to climate change. Fulfills GE Area Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog).","(None, None)",Natural Resources (Nr),,
NR 323,Human Dimensions in Natural Resources Management,"Social, economic, political and ecological conditions and institutions that influence decisions affecting the environment; examination of human-caused environmental impacts and how they in turn influence social institutions. Course may be offered in classroom-based or online format. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Natural Resources (Nr),,
NR 324,Social Dimensions of Sustainable Food and Fiber Systems,"Historical, political, socio-economic, and cultural dimensions of sustainable food and fiber systems. Overview of frameworks used for understanding agro-ecological sustainability with an emphasis on human elements. Exploration of core sustainability concepts, practices, and goals through case studies. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Natural Resources (Nr),,
NR 326,Natural Resources Economics and Valuation,"Theory of efficient use of renewable and nonrenewable natural resources, including methods for attaching value to marketable and non-market natural resources. Environmental economic theories and techniques to address allocation of water, timber, wildlife/fisheries, open space, and recreation.","(None, None)",Natural Resources (Nr),,
NR 328,Environmental Leadership and Community Engagement,"Theories and practices of leadership and community engagement for a wide range of environmental issues. Development of personal leadership skills and methods for effectively working with non-profit organizations, governmental agencies, community groups, and the private sector to advance sustainability principles. Crosslisted as NR/RPTA 328. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Natural Resources (Nr),,
NR 335,Conflict Management in Natural Resources,Application of behavioral science principles and techniques in the management of natural resource systems. Management of internal and external human resource issues and concerns in natural resources organizations is emphasized.,"(None, None)",Natural Resources (Nr),,
NR 339,Internship in Forest and Natural Resources,Selected students will spend up to 12 weeks with an approved firm or agency engaged in forest or natural resources management. Applying and developing managerial skills and abilities. One unit of credit may be allowed for each full week of completed and reported internship. Credit/No Credit grading.,"(1, 12)",Natural Resources (Nr),,
NR 340,Wildland Fire Management,"Wildland fuels, fire weather, and fire danger ratings in chaparral, grassland, and forested areas. Advanced modeling of surface and crown fire behavior. Fire management strategies and implications, policies and objectives of fire management organizations. Saturday field trips may be required.","(None, None)",Natural Resources (Nr),,
NR 341,Wildland Fire Behavior,"Assessment of factors influencing wildland fire behavior in grassland, shrubland, and forested ecosystems. Impacts of fuels, weather, and/or topography on wildland fire behavior. Examination of extreme fire behavior. Fire behavior prediction systems employed at stand-level and landscape-level.","(None, None)",Natural Resources (Nr),,
NR 349,Water for a Sustainable Society,"Historical, political, economic, socio-technical, and cultural dimensions of water sustainability. Overview of complex systems with an emphasis on individual choices and their impact on water sustainability. Exploration of core sustainability concepts; practices, barriers and goals related to water resources. Course offered online only. Crosslisted BRAE/NR 349. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Natural Resources (Nr),,
NR 350,Urban Forestry,"Establishment and management of municipal forests, wildland-urban interface, wildlife habitat, and pollution abatement. Management of forest areas requiring special attention because of heavy recreational use, fire hazard, watershed, and societal values. Full-day field trips may be required.","(None, None)",Natural Resources (Nr),,
NR 351,Introduction to Emergency Management in California,"Emergency management emphasizing the Standardized Emergency Management System (SEMS) and Emergency Operations Center (EOC) operations. Earthquake hazard used as the case to explore potential wide geographic impacts, multiple secondary hazards, and multidisciplinary problem-solving methods in natural disasters faced by local governments and communities. Crosslisted as CRP/NR 351.","(None, None)",Natural Resources (Nr),,
NR 355,Drone Assisted Surveying,"Integration of remote sensing, surveying, natural resource management, applied drone technology. Understanding laws, regulations, measurement concepts, and big data. Field applications using Unmanned Aerial Systems and Global Navigation Satellite Systems. Creation of maps and supporting documents for use in GIS. Crosslisted as BRAE/NR 355.","(None, None)",Natural Resources (Nr),,
NR 360,Ethnicity and the Land,"Comparative study of how race and culture shape landscapes, and how social hierarchies allocate the use of natural resources and the burdens of environmental pollution. Course may be offered in classroom-based, online, or hybrid format. Crosslisted as ES/NR 360. Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs); and USCP.","(None, None)",Natural Resources (Nr),,
NR 363,Undergraduate Seminar,"Introduction to professional practices, including preparation of professional materials and interview skills. Review of current published research and library researching techniques in environmental science and management. Development of presentation skills. Course may be offered in classroom-based or online format. 2 seminars.","(None, None)",Natural Resources (Nr),,
NR 365,Silviculture and Fuels Management,"Applied forest ecology focusing on development of prescriptions for achieving diverse forest ecosystem management objectives. Topics include natural stand dynamics, silvicultural systems, hazardous fuels reduction, forest health assessments/diagnoses, emulating natural disturbances, and managing ecosystem services. Overnight and/or weekend field trips required.","(None, None)",Natural Resources (Nr),,
NR 400,Special Problems for Advanced Undergraduates,"Individual investigation, research, studies or surveys of selected problems. Total credit limited to 12 units.","(1, 4)",Natural Resources (Nr),,
NR 401,Disaster Recovery,"Strategies and procedures for public sector management of recovery from disasters. Understanding the role of, and relationship between, federal, state and local agencies to provide assistance to individuals and communities in the post-disaster environment. Issues in the recovery process. Crosslisted as CRP/NR 401.","(None, None)",Natural Resources (Nr),,
NR 402,Forest Health,Impact and losses to forested areas caused by physical and biotic agents (such as insects and diseases) other than fire; relation of direct and indirect control practices to forest management. Saturday field trips required.,"(None, None)",Natural Resources (Nr),,
NR 404,Environmental Law,Detailed examination of the law governing use and protection of natural resources with focus on the legal institutions entrusted with the public duty of protecting the environment. Crosslisted as CRP/NR 404.,"(None, None)",Natural Resources (Nr),,
NR 406,Indigenous Peoples and International Law and Policy,Interdisciplinary examination of the evolution of international law effecting indigenous peoples in the U. S. and in the Americas. Development of international legal and sociological norms and their impact on human rights of indigenous peoples with particular attention to environmental issues. Crosslisted as ES/NR 406.,"(None, None)",Natural Resources (Nr),,
NR 408,Water Resource Law and Policy,"Detailed examination of the various legal systems of water use, regulation and management in California and the United States. Discussion on the key concepts and principles of state, federal and interstate water quantity and quality control; focusing on issues and problems, why conflicts occur and how solutions evolve. Crosslisted as CRP/NR 408.","(None, None)",Natural Resources (Nr),,
NR 412,Senior Assessment Project,"Principles and practices of integrated sampling and inventory of natural resource values in terrestrial ecosystems, culminating in a student project report.","(None, None)",Natural Resources (Nr),,
NR 413,Agricultural Law,"Analysis of agricultural law and policy including the business of agriculture, agricultural legislation, and coverage of contemporary agricultural issues such as water, food safety, and labor. Examination of statutory, judicial, policy and administrative areas in agriculture.","(None, None)",Natural Resources (Nr),,
