courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
DBPS 4980,Research,"Departmental approval. Course Description for each discipline of DBPS Program: Pharmacological/Biomedical Sciences research areas include molecular and cellular disease mechanisms, physiological and pathological processes of disease development, identification of new therapeutic targets, therapeutic and toxicological mechanisms of drug action, and novel approaches to therapeutics, including tissue engineering, genomics, and immunotherapy. Pharmaceutics and Drug Delivery research areas include formulation science, biomaterials, biopharmaceutics, pharmaceutical compounding, nanotechnology, and pharmacokinetics. Medicinal Chemistry and Drug Development research areas include the synthesis of new drug molecules, structure-activity relationship of drug classes, the use of modern methods of drug design and analysis and the development of assays to test drug candidates. Course may be repeated for a maximum of 10 credit hours.","(5, 5)",Drug And Biopharmaceutical Sciences,,
DRDD 5800,Survey Of Multi-Modality Molecular Imaging,Departmental approval. State-of-the-art survey of molecular imaging techniques that are available and their use to monitor the progression of various human diseases.,"(2, 2)",Drug Discovery And Development,,
DRDD 6800,Survey Of Multi-Modality Molecular Imaging,Departmental approval. State-of-the-art survey of molecular imaging techniques that are available and their use to monitor the progression of various human diseases.,"(2, 2)",Drug Discovery And Development,,
DRDD 7000,Introduction To Grant Writing,Course will train students to prepare NIH RO1 grant applications. Students will prepare mock applications on topics of their choosing.,"(3, 3)",Drug Discovery And Development,,
DRDD 7010,Pharmacokinetics,"Departmental approval. Pharmacokinetic and pharmacodynamic principles and methods used to study the absorption, distribution, metabolism and excretion of drugs.","(4, 4)",Drug Discovery And Development,,
DRDD 7020,Science And Technology Of Tableting,"(PYPS 7030 orDRDD 7030) or Departmental approval. Formulation, compression, coating and evaluation of tablets.","(2, 2)",Drug Discovery And Development,,
DRDD 7021,Science And Technology Of Tableting Lab,"(PYPS 7020 orDRDD 7020). Actual formulation, compression, coating and evaluation of tablets.","(2, 2)",Drug Discovery And Development,,
DRDD 7030,Drug Products And Biopharm,"Departmental approval. Formulation, evaluation, and use of various pharmaceutical dosage forms including biopharmaceutical aspects.","(4, 4)",Drug Discovery And Development,,
DRDD 7040,Physical Pharmacy,Departmental approval. Application of physical chemical principles to dosage form design and evaluation.,"(4, 4)",Drug Discovery And Development,,
DRDD 7050,Novel Dosage Forms,Theoretical basis and design of controlled release and site specific drug delivery systems.,"(3, 3)",Drug Discovery And Development,,
DRDD 7060,Formulation And Delivery Of Peptide/Protein Drugs,Formulation and delivery problems unique to peptide/protein pharmaceuticals and strategies to overcome such problems.,"(3, 3)",Drug Discovery And Development,,
DRDD 7070,Transport Phenomena In Pharmaceutical Systems,"Departmental approval. Mechanisms of drug transport in various pharmaceutical dosage forms and biological systems. Elucidation of methods to characterize drug transport phenomena. Correlation of transport phenomena with drug disposition in the body. Emphasis on peptide, protein, and oligonucleotide drugs.","(3, 3)",Drug Discovery And Development,,
DRDD 7080,Advanced Biopharmaceutics,The mathematical and pharmacokinetic relationships between physical and chemical properties of a drug and its dosage form and biological effects.,"(3, 3)",Drug Discovery And Development,,
DRDD 7090,Pharmaceutical Science I: Targets,"Departmental Approval. Study of nature and function of drug targets, advanced molecular mechanisms by which drugs interact with these targets and the basic principles of drug design.","(4, 4)",Drug Discovery And Development,,
DRDD 7100,Pharmaceutical Science Ii: Adme,"Departmental Approval. Study of the mechanisms of drug absorption, distribution, metabolism and elimination with an advanced study of drug design strategies and methods to optimize these processes.","(4, 4)",Drug Discovery And Development,,
DRDD 7110,Stability Kinetics Of Pharmacuticals,Principles of chemical kinetics as applied to the unique stability problems of the various pharmaceutical dosage forms.,"(3, 3)",Drug Discovery And Development,,
DRDD 7200,Natural Products Chemistry,"This course is designed as an introduction to the chemistry of natural products of plant origin with medicinal importance. Traditional and modern approaches to plant natural product drug discovery will be discussed. Major biosynthetic pathways of plant secondary metabolites will be covered and used to classify natural products into distinct groups (alkaloids, sesquiterpenoids, diterpenes, triterpenes, saponins, flavonoids, anthraquinones, coumarins, lignans, amino acids, and peptides) and to display the relationships between diverse structures encountered in nature.","(3, 3)",Drug Discovery And Development,,
DRDD 7230,Advanced Medicinal Chemistry I,"Departmental approval. Explanation of the principles of Medicinal Chemistry progressing to qualitative and quantitative descriptions of the synthesis, influence of physical and chemical properties of chemical substances on biological activity and biodisposition.","(3, 3)",Drug Discovery And Development,,
DRDD 7240,Advanced Medicinal Chemistry Ii,"Departmental approval. Advanced study of organic medicinal agents featuring organic synthesis, chemical and pharmacological properties and current literature topics.","(3, 3)",Drug Discovery And Development,,
DRDD 7250,Drug Action And Design,"(PYPS 7230 orDRDD 7230) and (PYPS 7240 orDRDD 7240). Modern molecular modeling methods with emphasis on computer-aided drug design, quantitative structure activity relationships and combinatorial chemistry.","(3, 3)",Drug Discovery And Development,,
DRDD 7260,Separation Science,"Departmental approval. A survey of modern separation science with emphasis on analytical scale techniques including gas chromatography, liquid chromatography and electrokinetic separations.","(4, 4)",Drug Discovery And Development,,
DRDD 7270,Mass Spectrometry Of Organic Compounds,Departmental approval. A survey of modern techniques in mass spectrometry with emphasis on fragmentation chemistry and structure education.,"(4, 4)",Drug Discovery And Development,,
DRDD 7280,Neuroscience Methods,"This course is designed to provide a conceptual and practical understanding of several of the most common techniques in neuroscience. The interactive lectures will serve to illustrate the ways in which various experimental approaches have been used to advance specific areas of neuroscience, particularly in the context of neuropsychological diseases or processes.","(3, 3)",Drug Discovery And Development,,
DRDD 7290,Neuropharmacology Of Drug Abuse,"Departmental approval. An in-depth study of drugs of abuse, including mechanisms of action, pharmacokinetics, addiction, physical dependence and the effects of drug use during pregnancy. Substance abuse treatment strategies will also be discussed.","(2, 2)",Drug Discovery And Development,,
DRDD 7300,Neuropharmacology,Neurochemical mechanisms related to the pharmacological actions of medicinal agents affecting the central nervous system.,"(3, 3)",Drug Discovery And Development,,
DRDD 7310,Psychopharmacology I,"Discussions on anxiety, depression and related disorders.","(3, 3)",Drug Discovery And Development,,
DRDD 7320,Psychopharmacology Ii,"Discussions on schizophrenia, Alzheimer's disease, experimental methods and animal models of disorders.","(3, 3)",Drug Discovery And Development,,
DRDD 7330,Pharmacology Research Methods,"Experimental design, research methods and data analysis in pharmacology.","(3, 3)",Drug Discovery And Development,,
DRDD 7340,Organ Systems Pharmacology I,The course will evaluate the basic principles and rationale for current and novel pharmacological therapeutics for various disease states.,"(3, 3)",Drug Discovery And Development,,
DRDD 7350,Organ Systems Pharmacology Ii,The course will evaluate the mechanism of action and rationale for current and novel pharmacological therapeutics for various disease states.,"(3, 3)",Drug Discovery And Development,,
