"subject","course_code","course_name","description","credits"
"Advertising","ADV 04405","Independent Study - Advertising","Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 1 to 6"
"Advertising","ADV 04420","Portfolio Preparation","This course will provide students practical application of creativity in advertising.  It covers a range of topics including the nature of creativity and the application of creative strategy to various media.  By the end of the term, students will develop and produce finished campaigns that will provide a well-defined portfolio. Prerequisite Courses: with a minimum grade of D- and with a minimum grade of D- and with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04421","Account Planning","This course will explore the role of account planning and its contribution to developing strategic advertising campaigns.  Students will learn to review and interpret qualitative and quantitative research and to translate this research into valuable consumer insights. Prerequisite Courses: with a minimum grade of D- and with a minimum grade of D- and with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04432","Media Planning","Students study media as social and economic forces in our society; the course examines major media with emphasis on comparative value in regards to cost, audience, production problems, time factors, product stability and cost effectiveness. Students get considerable actual practice in media planning activities. A research unit is included. Prerequisite Courses: with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04433","Digital Advertising Strategies","Course Attributes: UGRD Academic Department: Public Relations & Advertising","Credits: 3"
"Advertising","ADV 04434","Advertising Campaigns - WI","This course prepares students to undertake and complete an extensive, creative, effective professional advertising campaign. The course includes instruction on how to prepare the speech which is made when the campaign is pitched to the client, extensive marketing and advertising research, final polishing of copywriting skills and a well prepared final oral presentation. Prerequisite Courses: with a minimum grade of D- and with a minimum grade of D- Course Attributes: CAT, RE, UGRD, WRIT Academic Department: Public Relations & Advertising","Credits: 3"
"Africana Studies","AFST 11104","Introduction to Africana Studies","This course will introduce students to the interdisciplinary, multicultural and international field of Africana Studies, from the perspective of the experiences and scholarly and creative contributions of Africans and African descendants to the making of the modern world. The primary focus in the course will be to explore how the experiences and contributions of African peoples have influenced historical and contemporary developments, addressed urgent societal issues, and helped to shape social consciousness, social activism and social change, within the African Diaspora and the global community. Course Attributes: CAT, GNED, HUML, MCUL, SBS, UGRD Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"Africana Studies","AFST 11304","Africana Social Thought","This course engages students in an introductory overview of major ideas, theories, ideological debates, and social/political movements that have emerged in the African Diaspora to challenge national and global social, political, economic and other realities, and to produce a dynamic framework of historical and contemporary thought that have helped to shape social consciousness, social activism, and public policy. Prerequisite Courses: (INTR 01104 with a minimum grade of D- or with a minimum grade of D-) Course Attributes: CAT, UGRD Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"Africana Studies","AFST 11350","Topics in Africana Studies","This course introduces students to in-depth historical analysis of a selected theme, including work with scholarly sources, intensive writing and class discussion. Course Attributes: CAT, UGRD Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"Africana Studies","AFST 11450","Senior Seminar in Africana Studies","The senior seminar in Africana Studies is designed as the culmination of students’ experiences in the various aspects of the Africana Studies major.  The course emphasizes and reinforces elements of the research and service components of the Africana Studies major, while exploring original themes or focusing on more extensive and intensive study of themes covered in survey courses.  It will also provide for faculty and students an intellectual discussion community in which to posit, examine, and disseminate cutting-edge scholarship and creative work, including interdisciplinary approaches to topics in the study of peoples of African descent. Students will use critical thinking and analytical skills in understanding and interpreting relevant literature, to develop a proposal for research, and to produce a substantial written research project report, using either qualitative or quantitative research methods or an integration of both. Prerequisite Courses: (INTR 01104 with a minimum grade of D- or with a minimum grade of D-) and HIST 05270 with a minimum grade of D- and with a minimum grade of D- and (INTR 01304 with a minimum grade of D- or with a minimum grade of D-) and with a minimum grade of D- and INTR 01470 with a minimum grade of D- Course Attributes: CAT, UGRD Academic Department: Center for Interdisciplinary Studies","Credits: 3"
"Africana Studies","AFST 53535","Black History for Educators: An Interdisciplinary Approach","This course offers an interdisciplinary approach to examining African American history through several humanities disciplines, including History, English, Sociology, and Philosophy. Students will explore the rich and diverse culture of African Americans from pre-colonial West Africa to the present, gaining a broad but rigorous overview of the U.S. Black experience, with a particular focus on New Jersey’s Black communities. Major themes and historical figures will include Trans-Saharan trade and West African empires, U.S. Slavery and Emancipation, The Harlem Renaissance and Great Migration, Civil Rights/Black Power movements, the post-World War II urban crisis, Hip Hop culture, Black conservatism, and the Black Lives Matter movement. Students will examine the political experience of African Americans, a range of prominent thinkers like Booker T. Washington, W. E. B. Du Bois, Anna Julia Cooper, and Alain Locke along with a survey of writings by authors like Phillis Wheatley, Zora Neal Hurston, Audre Lorde, Thomas Sowell, Glen Loury, and Alicia Garza. Students will study a range of genres, including music, art, fiction, poetry, autobiography, and nonfiction, from the earliest published work by African Americans through to the present day. Finally, they will complete a capstone project that demonstrates their understanding of the comprehensive knowledge and innovative pedagogical approaches acquired during the course. Course Attributes: GCAT, GRAD Academic Department: History","Credits: 3"
"American Sign Language","ASL 01101","Elementary American Sign Language I","American Sign Language (ASL) is a visual-gestural language that possesses all of the properties of a natural language.  It is rule-governed and has a rich history.  This introductory level course is designed to provide students a way to communicate and function comfortably in a variety of situations in the Deaf community.  Through visual-gestural activities, guided practice, presentations, and practical assignments, we will explore the language, education, and culture of the American Deaf Community. Course Attributes: CAT, GLBL, UGRD Academic Department: World Languages","Credits: 3"
"American Sign Language","ASL 01102","Elementary American Sign Language II","American Sign Language (ASL) is a visual-gestural language that possesses all of the properties of a natural language.  It is rule-governed and has a rich history.  This introductory level course, which builds on skills acquired in ASL 01101, is designed to provide students a way to communicate and function comfortably in a variety of situations in the Deaf community.  Through visual-gestural activities, guided practice, presentations, and practical assignments, we will explore the language, education, and culture of the American Deaf Community. Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, GLBL, GNED, HHL, UGRD Academic Department: World Languages","Credits: 3"
"American Sign Language","ASL 01201","Intermediate American Sign Language I","The third in a sequence of courses in American Sign Language (ASL), this course focuses on further development of conversational skills in ASL.  The course includes extensive work on receptive and expressive use of ASL.  It emphasizes the grammatical structure of ASL, particularly its morphology, syntax, and semantics.  Students will acquire and expand different conversational strategies and increase ASL vocabulary.  Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class.  Information of Deaf Culture/history will be expanded.  Experience with the local Deaf community is required Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, GLBL, UGRD Academic Department: World Languages","Credits: 3"
"American Sign Language","ASL 01211","Intermediate American Sign Language II","The fourth in a sequence of courses in American Sign Language (ASL), this course focuses on further development of conversational skills in ASL.  This course further develops students’ expressive and receptive communication skills.  Students demonstrate competency and an in-depth understanding on non-manual behaviors, topic/comment structure sentence types, noun/verb pairs, use of space pronominalization, classifiers, and temporal and distributional aspects.  Appropriate culture behaviors and conversational regulators in ASL will continue to be an important part of class.  Information on Deaf Culture/history will be expanded.  Experience with the local Deaf community is required. Prerequisite Courses: with a minimum grade of C- Course Attributes: CAT, GLBL, UGRD Academic Department: World Languages","Credits: 3"
