"subject","course_code","course_name","description","credits"
"Accounting","ACC 5000","Accounting Research and Data Presentation","When Offered: On Demand  Study of methods used in research and data presentation in accounting; practice in using those methods.","3"
"Accounting","ACC 5050","Intermediate Accounting III","When Offered: Fall, Spring  Integration of the conceptual and computational aspects of income determination, financial statement analysis and preparation, special topics, and current pronouncements in financial accounting.  Prerequisites: ACC 3110 - Intermediate Accounting II with a minimum grade of “C-” (1.7).  [Dual-listed with ACC 4550.]","3) [DL]"
"Accounting","ACC 5080","Taxation of Business Entities","When Offered: Fall, Spring  Examination of the tax system faced by businesses operating in the United States. Business entities covered include C Corporations, S Corporations and partnerships. Topics include business formations, transactions between the entity and the owners, distributions, liquidations and reorganizations. Projects facilitate knowledge development of a variety of professional skills.  Prerequisite: ACC 3580 (Individual Income Taxation) or equivalent with a minimum grade of “C-“.  [Dual-listed with ACC 4580.]","3) [DL]"
"Accounting","ACC 5180","Advanced Issues in Corporate Taxation","When Offered: On Demand  An advanced study of the taxation of corporations and shareholders at the federal level, with emphasis on Subchapter C, and tax planning.  Prerequisite: ACC 3580 (Individual Income Taxation).","3"
"Accounting","ACC 5210","Advanced Management Accounting in a Global Context","When Offered: On Demand  Advanced topics in management accounting, costing and Financial Planning & Analysis in the global environment. Includes management of manufacturing, inventory, quality and performance costs. Discussion of qualitative issues and analysis, ESG and integrated reporting; regulation and ethical issues across the global environment; emerging trends and technologies; and the profession and its changing role in a rapidly-changing, global context.  Prerequisites: ACC 3200 (Cost Accounting) or equivalent with a minimum grade of “C-” (1.7).  [Dual-listed with ACC 4710]","3) [DL]"
"Accounting","ACC 5230","International Accounting","When Offered: On Demand  This course is designed to provide students with a background in international accounting. Emphasis will be placed upon the fact that accounting is not just a doctrine that has been handed down from generation to generation, but is actually the product of the environment in which it is used.","3"
"Accounting","ACC 5240","Sustainability Accounting and Reporting","When Offered: On Demand  This course focuses on the critical role of accounting in helping managers address sustainability issues and measure sustainability performance. Because traditional models in accounting and financial reporting may be difficult to apply when measuring sustainability performance, frameworks such as the Triple Bottom Line concept or the Balanced Scorecard have been developed to accommodate the measurement of a firm’s performance on 3 levels: economic prosperity, environmental impact, and social justice. This course focuses on the challenges faced by managers and accountants in using traditional accounting techniques to measure and report on sustainable activities, and offers guidance on how to overcome these challenges in order to meet the needs of interested stakeholders. The course will examine the current state of sustainability measurement, disclosure, and assurance practices, as well as associated ethical issues, regulatory developments, and reporting standards.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5250","Fundamentals of Business Analytics","When Offered: On Demand  In this course, students will gain the analytics skills that are required to succeed in today’s highly analytical and data- driven economy. The course introduces the basics of data analytics. This includes, identifying the business problem, obtaining data, analyzing data, and reporting the results. This course includes lab work and a real data project to enhance competency of using analytics in real-world scenarios, and to engage in hands-on experience with statistics software to demonstrate capability of the concepts of data analysis.  Prerequisite: Admission to the MS in Accounting, MBA Program, MS in Applied Data Analytics, Business Analytics Certificate Program or permission of the program director.  (Same as MBA 5230  )","3) [CL]"
"Accounting","ACC 5260","Advanced Excel and Enterprise Resource Planning Software Analytics for Business","When Offered: On Demand  An in-depth study of leveraging Enterprise Resource Planning Software (ERP) Business Analytics and key Excel spreadsheet functions that are regularly used in business for data analysis. Development of skills in utilizing ERP analytics module, extracting, loading, and transforming data from an ERP for external analysis, advanced Excel functions, pivot tables, linking to external data, statistics, and visualization.  Prerequisite: Admission to the MS in Accounting Program or permission of the program director.","3"
"Accounting","ACC 5270","Current Issues in Technology and AIS: Innovative AI Solutions for Business and Accounting Professionals","When Offered: On Demand  Explore cutting-edge developments in business technology and accounting information systems, focusing on artificial intelligence and advanced data analytics. Gain hands-on experience with data management, AI-assisted coding, cloud-based machine learning, and business process automation. Equip yourself to lead and innovate using AI technologies.  Prerequisite: Admission to the MBA Program, MS in Applied Data Analytics, MS in Accounting Program, Business Analytics Certificate Program or permission of the program director.  [Cross-listed with MBA 5270  ]","3) [CL]"
"Accounting","ACC 5280","Partnerships and S Corporations","When Offered: Spring  A study of the tax implications of forming and operating conduit type businesses, with emphasis on planning for tax minimization.  Prerequisite or Corequisite: ACC 5080  /ACC 4580 (Taxation of Business Entities) or ACC 5180  , or equivalent, or permission of the instructor.","3"
"Accounting","ACC 5310","Advanced Auditing Topics","When Offered: Fall, Spring  A study of advanced concepts and techniques applied to external financial auditing and other assurance services. Topics may include professional skepticism, auditor judgment and decision making, auditor negotiation, risk assessment, and the current regulatory environment.  Prerequisite: ACC 4560 (Introduction to Auditing) or equivalent.","3"
"Accounting","ACC 5340","Accounting in the Business Environment","When Offered: On Demand  Current behavioral accounting issues are examined, with an emphasis on ethics. Focus is on the roles of accountants in society. Topics are explored in a seminar environment.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5350","Accounting Capstone Seminar","When Offered: On Demand  This course focuses on integrating classroom knowledge to solve accounting-based problems in a capstone experience. Students will complete case studies involving complex decisions, including ethical dilemmas, which require analysis, synthesis, prescription and application of accounting concepts. Domestic and global issues will be explored in a seminar environment with a strong emphasis on research, writing and oral communication.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5370","Analysis and Design of Accounting Systems","When Offered: On Demand  Focus is on the planning, analysis, and design of information systems. Topics include SDLC methodologies; feasibility analysis; project management; information-gathering techniques; use- case, structural, and behavioral modeling; computing architectures; security; user interface design; data storage techniques; and object approaches.","3"
"Accounting","ACC 5380","Multijurisdictional Taxation","When Offered: On Demand  A study of state and local tax laws including income, franchise, property, sales and use and excise taxes. The state and local taxation of individual and business entities is covered and planning opportunities are discussed. Additionally, the course examines the U.S. laws of international taxation as well as tax issues affecting U.S. multinational companies.  Prerequisite: ACC 3580 (Individual Income Taxation) or equivalent.","3"
"Accounting","ACC 5390","Contemporary Issues in Accounting","When Offered: Fall  A seminar approach to exploring contemporary issues facing the accounting profession. Selected topics may include issues related to the current financial reporting environment, regulatory actions impacting the accounting profession, corporate governance, social responsibility, global events, ethical issues and other relevant topics as identified. Students will develop competency in the professional accounting research process, an understanding of applying ethical decision-making frameworks, and improved performance in ethical thinking skills.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5500","Independent Study","When Offered: Fall, Spring","1-4"
"Accounting","ACC 5530","5549 - Selected Topics","When Offered: On Demand","1-4"
"Accounting","ACC 5550","Advanced Governmental and Nonprofit Accounting and Reporting","When Offered: On Demand  Advanced topics in the theory and practice of accounting and financial reporting for state and local governments, colleges and universities, hospitals, and nonprofit organizations. Auditing practices for all these organizations.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5570","Accounting Systems","When Offered: On Demand  A study of emerging issues in accounting information systems. Students will develop competence in understanding and interacting with various systems.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5580","Tax Research and Communication","When Offered: On Demand  A research oriented course designed to emphasize the need for communication. Students will be required to conduct tax research and to make written and oral presentations on their findings.  Prerequisite: ACC 3580 (Individual Income Taxation) or equivalent.","3"
"Accounting","ACC 5590","Advanced Accounting Topics","When Offered: On Demand  An examination of accounting issues related to business combinations and consolidated entities, partnerships, foreign transactions and operations, and other areas of concern as they are identified.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5640","Accounting Regulation","When Offered: Fall  A study of regulation of the accounting profession, with emphasis on taxation, business law, and professional standards.  Prerequisite or Corequisite: ACC 5080  /ACC 4580 (Taxation of Business Entities) or equivalent, or permission of the instructor.","3"
"Accounting","ACC 5645","Advanced Study in Taxation and Law for Accountants","When Offered: On Demand  An in depth study and review of specialized topics in taxation, business law and professional responsibilities for tax accountants.  Prerequisite or Corequisite: ACC 5080  /ACC 4580 (Taxation of Business Entities) or equivalent. Admission to the MS in Accounting program or permission of the instructor, MS in Accounting director and department chair.","1"
"Accounting","ACC 5650","Advanced Study in Business Analysis and Reporting","When Offered: On Demand  An in-depth study and review of the underlying reasons for, and accounting implications of, business transactions.  Prerequisites: Admission to the MS in Accounting program or permission of the instructor, program director and department chair.","1"
"Accounting","ACC 5655","Advanced Study in Tax Compliance and Reporting","When Offered: On Demand  An in-depth study and review of taxation topics involving more advanced individual and entity tax compliance, plus additional content focused on personal financial planning and entity planning.  Prerequisites: Admission to the MS in Accounting program or permission of the instructor, program director, and department chair.","1"
"Accounting","ACC 5660","Auditing Concepts and Applications","When Offered: Spring  An in-depth study of professional auditing standards and application to audit engagements. Emphasis will be placed on system analysis, the relationship of internal control to audit objectives, and the purpose of selected audit procedures. Cases and simulations will be used where applicable.  Prerequisite: ACC 4560 (Introduction to Auditing) or equivalent.","3"
"Accounting","ACC 5665","Advanced Study in Audit and Attestation","When Offered: On Demand  An in-depth study of professional auditing standards and application to audit engagements. Emphasis will be placed on system analysis, the relationship of internal control to audit objectives, and the purpose of selected audit procedures. Simulations will be used where applicable.  Prerequisites: ACC 4560 (Introduction to Auditing) or equivalent. Admission to the MS in Accounting program or permission of the instructor, MS in Accounting director and department chair.","1"
"Accounting","ACC 5670","Advanced Study in Financial Accounting and Regulation","When Offered: On Demand  An in-depth study and review of the accounting and reporting represented on the four major financial statements.  Prerequisites: Admission to the MS in Accounting program or permission of the MS in Accounting director and department chair.","1"
"Accounting","ACC 5675","Advanced Study in Accounting Information Systems and Controls","When Offered: On Demand  An in-depth study and review of accounting information technology (IT) topics involving business processes, information systems, information security and governance, IT assurance and advisory services, internal controls, and SOC (System and Organization Controls) reporting.  Prerequisites: Admission to the MS in Accounting program or permission from Associate Dean for Advanced Studies in Business.","1"
"Accounting","ACC 5680","Wealth and Tax Planning","When Offered: Fall  A study of the federal transfer tax laws, with emphasis on family tax planning; also, a study of the income taxation of estates and trusts.  Prerequisite: ACC 3580 (Individual Income Taxation) or equivalent.","3"
"Accounting","ACC 5780","Issues in Taxation","When Offered: Spring  This course examines specialized issues in taxation. Topics may include exempt organizations, advanced individual tax issues, selected corporate tax issues, and basic concepts in multi-state and international tax.  Prerequisite: ACC 3580 (Individual Income Taxation) or equivalent.","3"
"Accounting","ACC 5900","Internship","When Offered: Fall, Spring  A full-time work situation for students in the Master of Science in Accounting program. A maximum of three hours may be included toward the thirty credit hours required in the program of study.  Prerequisite: Permission of the accounting internship coordinator.  Graded on an S/U basis.","3-6"
"Accounting","ACC 5989","Graduate Research","When Offered: On Demand  This course is designed to provide access to University facilities for continuing graduate research at the master’s and specialist’s levels. ACC 5989 does not count toward a degree.  Graded on an S/U basis.","1-9"
"Accounting","ACC 5990","Survey of Financial Accounting","When Offered: Summer Session  An intensive study of financial accounting topics in conjunction with the business environment.  Prerequisite: Permission of the instructor.","3"
"Accounting","ACC 5999","Thesis","When Offered: Fall, Spring  Graded on an SP/UP basis until the thesis has been successfully defended and received final approval, at which time all grades will be changed to S.","6"
"Anthropology","ANT 5120","Appalachian Culture and Social Organization","When Offered: Fall  Exploration of dominant cultural principles and values and their relationship to historical, economic, and political themes, and to social organization and social dynamics; analysis of the socio-economic structure of Appalachian communities, and of the meaning of kinship and its relationship to community organization and processes.","3"
"Anthropology","ANT 5200","Sustainable Development: Theory, Method and Case","When Offered: Spring, Alternate years  A seminar on the social theory and applied methods of project interventions in communities and regions. A survey of relevant economic and ecological theory and assistance in developing a comprehensive research proposal.","3"
"Anthropology","ANT 5410","Ethnographic Research Methods","When Offered: On Demand  An introduction to the art of ethnographic fieldwork and research design. Topics include ethnographic methods, proposal writing, and research ethics. Students will carry out an original research project during the course using methods such as participant-observation, interviewing, focus group work, and audio and visual documentation.","3"
"Anthropology","ANT 5500","Independent Study","When Offered: Fall, Spring","1-4"
"Anthropology","ANT 5530","5549 - Selected Topics","When Offered: On Demand  An opportunity to study a special topic or combination of topics not otherwise provided for in the anthropology curriculum. May be repeated for credit when content does not duplicate.","1-4"
"Anthropology","ANT 5565","Agrarian Studies and Rural Development","When Offered: On Demand  Theoretical and descriptive analysis of peasants, small farmers and corporate agribusinesses through political economic and cultural perspectives in the context of globalization. Explores agrarian social movements and prospects for more just and sustainable outcomes from a comparative perspective. A research paper reflecting theory, method and case development is required.","3"
"Anthropology","ANT 5600","Medical Anthropology","When Offered: On Demand  An examination of health, illness, and the treatment of disease from a cross-cultural perspective. Includes discussion of various theories of illness, types of healers, and the empirical basis for folk medicine and alternative forms of therapy.","3"
"Anthropology","ANT 5610","Ethnographic Field School","When Offered: On Demand  Students will be immersed in a cultural setting and learn to use standard ethnographic techniques to analyze and interpret the culture. There will be instruction in the use of qualitative methods, such as observation, mapping, genealogies and life histories, formal interviewing, and cultural domain analysis. Students will design and carry out an ethnographic research project.","2-6"
"Anthropology","ANT 5900","Field Experience: Internship","When Offered: On Demand  Supervised placement in a setting which provides an opportunity to observe and practice anthropological skills.  Graded on an S/U basis.","3-12"
"Anthropology","ANT 5989","Graduate Research","When Offered: Fall, Spring  This course is designed to provide access to University facilities for continuing graduate research at the master’s and specialist’s levels. ANT 5989 does not count toward a degree.  Graded on an S/U basis.","1-9"
"Appalachian Studies","A_S 5000","Bibliography and Research","When Offered: Fall  Instruction and study in bibliographical problems and types of source materials available in Appalachian topics; methods used in locating and evaluating the sources and in reporting of research. Required in the first semester of beginning graduate students.","3"
"Appalachian Studies","A_S 5005","Global Appalachia","When Offered: Fall  Introduces students to comparative mountain studies using the Appalachian Mountains as a focal point. The course places the Appalachian Mountains and Appalachian studies within an international context, considering how mountain cultures, economies, and societies around the world interact with regional, national, and international powers. Students consider how Appalachia compares to and contrasts with other mountain regions.","3"
"Appalachian Studies","A_S 5015","Old Time Music Traditions","When Offered: Fall, Alternate years  A multi-cultural study of old time music and its roots, with interdisciplinary approaches from the humanities and social sciences.  Lecture three hours.   [Dual-listed with AS 4015.]","3) [DL]"
"Appalachian Studies","A_S 5020","Colloquium in Appalachian Studies","When Offered: On Demand  A team-taught interdisciplinary colloquium which will examine contemporary regional, state, and national issues that affect the Appalachian region. The course is designed to help students understand the Appalachian region from a multidisciplinary perspective. The course should be taken by the student during the last semester of residence in the program.","3"
"Appalachian Studies","A_S 5025","Pedagogy for Appalachian Studies","When Offered: Spring  A course designed for graduate teaching assistants responsible for teaching Appalachian Studies courses. Students will learn strategies for effective teaching in face-to-face, online, and hybrid college classrooms and will develop skills in constructing a syllabus; writing learning objectives; structuring reading and writing assignments; and assessing student outcomes. Participants will be introduced to educational philosophies for college-level teaching, will learn about current issues in the teaching of Appalachian Studies, and will learn how to access teaching resources.","3"
"Appalachian Studies","A_S 5030","Bluegrass Traditions","When Offered: Fall, Alternate years  The genesis of bluegrass music, through its major redefinition in the mid-1970s, to its diverse interpretations today.  Lecture three hours.","3"
"Appalachian Studies","A_S 5035","Local Music Traditions","When Offered: Spring, Alternate years  This seminar explores and defines musical styles related to folk and popular musics in Northwestern North Carolina in the nineteenth and twentieth centuries.","3"
"Appalachian Studies","A_S 5040","Documentary Field Research Methods","When Offered: On Demand  This course provides students the opportunity to develop an in-depth understanding of field research in Appalachian Studies. During this course, students will be introduced to the history of documentary as field research and are required to complete a set of writing assignments to demonstrate their understanding of this history. Students will also complete a series of exercises to build their multimedia skills. Students must then use best practices in field research to develop a final project. The expectation is that this final product will connect to thesis research, or become part of a professional presentation or published article. Topics will include oral histories, folklore, and community organizing.","3"
"Appalachian Studies","A_S 5045","Documentary Intensive","When Offered: Fall  This course provides students the opportunity to develop and execute documentary projects. The instructor will provide workshops covering best practices in documentary production and engagement, including field recordings, documentary ethics, and collaboration with community organizations. This course will also offer students the opportunity to build documentary skills, gain hands-on experience recording and editing, and to work as a production crew and participate in peer critique.  Prerequisite: A_S 5040  or permission of instructor.","3"
"Appalachian Studies","A_S 5050","Qualitative Research Methods","When Offered: Spring  This course trains students in social scientific research methods with an emphasis on qualitative ethnographic research and research design. Course readings survey the research strategies of participant observation, questionnaire design, interview techniques, sampling, ethnographic writing, and research applications in Appalachia. Students will develop ethnographic research projects as part of the course.","3"
"Appalachian Studies","A_S 5060","Community Based Research","When Offered: Fall, Alternate years  This course teaches engaged, student-based research with a non-profit and/or local government partner. Students will explore applied research and project management skills in support of the strategic goals of a community-based organization. Course readings and workshops will complement on-site research projects and a public research presentation to project partners and community stakeholders.","3"
"Appalachian Studies","A_S 5065","Sustainability and the Arts in Appalachia","When Offered: On Demand  This course explores theory and practice in the growing field of sustainability and the arts as it applies to the Appalachian region. Students will study global cultural theory in the fields of ethnomusicology, creative placemaking, and the arts. This theoretical approach will be grounded in participatory projects supporting local cultures.","3"
"Appalachian Studies","A_S 5070","Global Mountain Literature","When Offered: Spring, Even-numbered years  This course examines literature about mountains from around the world and across historical eras, using the techniques of comparative literary analysis. Primary course materials may range from early oral narratives and religious texts to the Greek and Roman worlds, Chinese mountain poetry, Romanticism, and mountain climbing narratives. Genres may include nature writing, novels, and short stories, among others. The course will address the global distribution of literary production about mountains by examining works from Africa, Asia, North and South America, Europe, and the Middle East. A limited amount of literature about the Appalachian Mountains is read for comparative purposes.","3"
"Appalachian Studies","A_S 5110","Ethnographic Field Study","When Offered: On Demand  Variable content. Course involves immersion in a field setting either in the U.S. or through study abroad. Topics, approach, and field sites will be indicated on course syllabi and semester schedules. May be repeated for credit when content does not duplicate.","1-6"
"Appalachian Studies","A_S 5500","Independent Study","When Offered: Fall, Spring","1-3"
"Appalachian Studies","A_S 5530","5549 - Selected Topics","When Offered: On Demand","1-4"
"Appalachian Studies","A_S 5900","Internship","When Offered: Fall, Spring  Graded on an S/U basis.","1-6"
"Appalachian Studies","A_S 5989","Graduate Research","When Offered: Fall, Spring  This course is designed to provide access to University facilities for continuing graduate research at the master’s and specialist’s levels. A S 5989 does not count toward a degree.  Graded on an S/U basis.","1-9"
"Appalachian Studies","A_S 5998","Thesis Preparation","When Offered: Fall, Spring  Students complete principal research for a thesis topic, meet regularly with a thesis advisor, and revise and defend the thesis prospectus.  Graded on an S/U basis.","3"
"Appalachian Studies","A_S 5999","Thesis","When Offered: Fall, Spring  Graded on an SP/UP basis until the thesis has been successfully defended and received final approval, at which time all grades will be changed to S.","3-6"
"Applied Music","AMU 5003","Vocal Study for Music Therapy","When Offered: On Demand  Continued development of vocal technique and a repertoire of traditional, folk and popular songs essential for the professional music therapist.","1"
"Applied Music","AMU 5018","Percussion Skills for Music Therapists","When Offered: On Demand  Continued development of percussion skills essential for the professional music therapist.","1"
"Applied Music","AMU 5020","Guitar for Music Therapy","When Offered: On Demand  Continued development of guitar skills and technique essential for the professional music therapist.","1"
"Applied Music","AMU 5027","Music Technology for Music Therapists","When Offered: On Demand  A survey of music technology software, hardware, techniques and tools for the professional music therapist.","1"
"Applied Music","AMU 6001","6026 - Applied Music","When Offered: Fall, Spring  Two 30-minute individual lessons or equivalent in individual and/or class lessons and six practice hours per week for each semester hour credit. Additional fee (Summer Term).","Major-principal) (2-4"
"Applied Music","AMU 6001","6026 - Applied Music","When Offered: Fall, Spring  One 30-minute individual lesson and six practice hours per week. Additional fee (Summer Term).","Secondary) (1-1"
"Astronomy","AST 5530","5549 - Selected Topics","When Offered: On Demand  An intensive study of a single topic in astronomy or astrophysics.","1-4"
"Athletic Training","A_T 5100","Gross Human Anatomy","When Offered: Summer Session  A hands-on and laboratory-based course where students gain an advanced understanding of human anatomy. A systems-based and regional approach is complemented and reinforced by cadaver dissection. Emphasis is placed on musculoskeletal, articular, neurological and vascular systems, and surface palpation.  Prerequisite: Admission into the MS in Athletic Training program.  Corequisite: A_T 5200   Lecture two hours, laboratory four hours.","4"
"Athletic Training","A_T 5200","Functional Human Anatomy","When Offered: Summer Session  A seminar and laboratory-based course designed to provide students with an understanding of normal and aberrant patterns in human movement. Topics will include: models of disablement; biomechanics, gait, and posture; measurement of joint motion; assessment of arthrokinematics; and assessment of muscle function.  Prerequisite: Admission to the MS in Athletic Training program.  Corequisite: A_T 5100  .  Lecture one hour, laboratory two hours.","2"
"Athletic Training","A_T 5230","Principles of Injury Prevention","When Offered: Summer Session  A comprehensive course focused on 1) injury prevention strategies and procedures, and 2) immediate emergent management and transportation. A systematic approach with position and consensus statements as guidelines will be utilized. Students will also be introduced to professional development and responsibilities and general athletic training facility protocols.  Prerequisite: A_T 5100   Lecture one hour, laboratory three hours.","3"
"Athletic Training","A_T 5290","Athletic Training Clinical Experience I","When Offered: Summer Session  A guided, immersive clinical experience for the newly enrolled athletic training student. Students will gain introductory, practical experience in interdisciplinary and patient-centered care.  Prerequisites: A_T 5100  , A_T 5200","2"
"Athletic Training","A_T 5300","Examination, Diagnosis, and Treatment I","When Offered: Fall  A lecture and laboratory-based course that will instruct students on the clinical assessment, treatment, and rehabilitation of injuries to the spine, foot, ankle, knee, and hip. Using a patient-centered approach, students will identify activity limitations and underlying impairments, and develop interventions to maximize participation.  Prerequisites: A_T 5100  , A_T 5200   Corequisite: A_T 5230   Lecture three hours, laboratory three hours.","4"
"Athletic Training","A_T 5350","Physiology of Injury","When Offered: Fall  A lecture and laboratory-based course where students will develop an in-depth understanding of the physiology of health conditions. Using a patient-centered approach, students will apply this knowledge to the use of pharmacological, electromagnetic, acoustical, light and thermal modalities to facilitate the healing process and pain management for patients with both acute and chronic health conditions.  Prerequisites: A_T 5100  , A_T 5200   Corequisite: A_T 5300   Lecture three hours, laboratory three hours.","4"
"Athletic Training","A_T 5370","Principles of Evidence Based Practice","When Offered: Fall  An introduction to clinical research and evidence-based practice. Students will develop the skills necessary to locate, interpret, appraise, and apply the best available evidence in order to address questions arising in clinical practice. Research design, basic statistical analyses, and research interpretation and appraisal will be introduced.","3"
"Athletic Training","A_T 5380","Seminar in Clinical Reasoning I","When Offered: Fall, Spring  A small-group, discussion-based course focused on an introduction to case- and inquiry-based learning. Students will navigate a series of facilitated case studies that will build on current and previous learning to develop clinical decision-making skills. Students will also be introduced to interprofessional practice as they engage in collaborative, patient-centered care. Cases will focus on prevention, examination, and treatment of injuries while reinforcing the principles of injury physiology and evidence-based practice.  Prerequisite: Acceptance into the MS in Athletic Training Program or instructor approval","2"
"Athletic Training","A_T 5390","Athletic Training Clinical Experience II","When Offered: Fall  A guided, clinical experience for students enrolled in their initial fall semester. Students will gain practical experience in interdisciplinary and patient-centered care for injuries and illnesses with an introduction to evidenced-based practice. Practical experiences will emphasize application of previous and current learning.  Prerequisite:A_T 5290","2"
"Athletic Training","A_T 5500","Independent Study","When Offered: Fall, Spring, Summer Session","1-4"
"Athletic Training","A_T 5530","5549 - Selected Topics","When Offered: Fall, Spring, Summer Session","1-4"
"Athletic Training","A_T 5550","Manual Intervention Strategies","When Offered: Spring  A clinical skills course designed to instruct students on intervention techniques capable of modifying joint motion and structural integrity of the musculoskeletal system throughout the healing process. These will include techniques to limit joint motion during the healing process, including casts, splints, and durable medical equipment; and those techniques to increase motion throughout the healing process, including joint mobilization and manipulation, muscular release techniques, and emerging therapies.  Prerequisite: A_T 5300   Lecture two hours, laboratory two hours.","3"
"Athletic Training","A_T 5600","Examination, Diagnosis, and Treatment II","When Offered: Spring  A lecture and laboratory-based course that will instruct students on the clinical assessment, treatment, and rehabilitation of injuries to the head, face, and neck; shoulder; elbow; and wrist and hand. Students will learn the signs and symptoms of pathologies in this region, and gain practice in the assessment and intervention techniques for each injury.  Prerequisite:A_T 5300  Lecture three hours, laboratory three hours.","4"
"Athletic Training","A_T 5660","Clinical Medicine","When Offered: Spring  A lecture and laboratory-based course that focuses on the application of anatomy and physiology to the pathogenesis of diseases and disorders as they relate to health professionals. Students will be able to systemically analyze contributing factors and evaluate signs and symptoms to make treatment and referral decisions including appropriate pharmacological options.  Prerequisite:A_T 5350  Lecture three hours, laboratory three hours.","4"
"Athletic Training","A_T 5680","Seminar in Clinical Reasoning II","When Offered: Fall, Spring  A small-group, discussion-based course focused on advancement of case- and inquiry-based learning, interprofessional practice, and development of clinical decision-making skills and patient-centered practice. Students will navigate a series of facilitated case studies that will build on current and previous learning. Topics will include prevention, examination and treatment of various injuries and illnesses, therapeutic interventions, and evidence-based practice.  Prerequisite: Acceptance into the MS in Athletic Training Program or instructor approval","2"
"Athletic Training","A_T 5690","Athletic Training Clinical Experience III","When Offered: Spring  A guided, clinical experience for students enrolled in their initial spring semester. Students will gain practical experience in interdisciplinary, patient-centered and evidenced-based care for injuries and illnesses. Practical experiences will emphasize application of previous and current learning.  Prerequisite: A_T 5390","2"
"Athletic Training","A_T 5720","Behavioral Health","When Offered: Summer Session  A course where students will develop an understanding of basic screening tools for behavioral health conditions and learn management strategies that utilize contemporary behavioral change theories to facilitate patient centered-care. The potential effects of social, environmental, and personal contextual factors on an individual’s and community’s health will be emphasized.  Prerequisite: Acceptance in the MS in Athletic Training Program or instructor approval","3"
"Athletic Training","A_T 5770","Clinical Inquiry","When Offered: Spring  A seminar-based course, emphasizing the implementation of evidence-based practice in athletic training. Students will present clinical questions derived from their experiences and lead a discussion related to the critical appraisal of relevant available evidence, clinical expertise, and patient values to critically analyze their decision-making process.  Prerequisite: A_T 5370","3"
"Athletic Training","A_T 5790","Athletic Training Clinical Experience IV","When Offered: Fall  A guided, immersive, clinical experience for athletic training students in their second year. Students will be fully immersed in on- or off-campus clinical sites and be fully engaged in interdisciplinary, patient-centered and evidenced-based care.  Prerequisite: A_T 5690  ; Successful completion with a passing grade of the year one comprehensive exam.","6"
"Athletic Training","A_T 5810","Healthcare Administration and Information Management for Clinicians","When Offered: Fall  A lecture-based course exploring contemporary healthcare delivery and administration as it relates to practicing athletic trainers. Healthcare management concepts, to be addressed with respect to the various settings in which athletic trainers practice, include the following: quality assurance and improvement, risk management, data driven decision making, strategic planning, facilities management and regulation, health informatics and electronic records management and coding.  Prerequisite: Acceptance in the MS in Athletic Training Program or instructor approval","3"
"Athletic Training","A_T 5830","Risk Reduction Strategies in Sport & Activity","When Offered: Spring  A lecture and laboratory-based course to prepare graduate students in the application of nutrition, strength, and conditioning principles towards the prevention of injury. Topics will include weight management in physically active populations, sports nutrition, and the application of strength training principles towards preventing common athletic injuries. Students will develop and implement an exercise program designed to optimize health and performance and/or prevent injury in a physically active population.  Prerequisite: Acceptance in the MS in Athletic Training Program or instructor approval  Lecture two hours, laboratory two hours.","3"
"Athletic Training","A_T 5870","Implementation of Patient-Centered Care","When Offered: Spring  A lecture-based course where students will examine the integration of evidence-based practice principles with the International Classification of Functioning (ICF) Model of Health to provide patient-centered care. Public health concepts, including but not limited to, epidemiological data analysis and interpretation and social determinants of health, will be applied to providing care and planning prevention programs.  Prerequisites: A_T 5370  , A_T 5810","3"
"Athletic Training","A_T 5880","Seminar in Clinical Reasoning III","When Offered: Fall, Spring  A culminating seminar course focused on inquiry-based learning and interprofessional practice. Students will navigate a series of facilitated, complex case studies that will require synthesis of patient-centered care and reflection on previous learning.  Prerequisite: Acceptance into the MS in Athletic Training Program or instructor approval","2"
"Athletic Training","A_T 5990","Athletic Training Clinical Experience V","When Offered: Spring  A guided, culminating, clinical experience for athletic training students in their final semester. Students will engage in interdisciplinary, patient-centered and evidenced-based care of injuries and illnesses while communicating, enhancing, and reflecting on their clinical reasoning as they prepare to transition into clinical practice.  Prerequisite: A_T 5790   Corequisite: A_T 5870","3"
"Athletic Training","A_T 5999","Thesis","When Offered: Fall, Spring  This course may be substituted for A_T 5970  .  Prerequisite: A_T 5570","3"
"Biology","BIO 5000","Bibliography and Research","When Offered: Spring  A study of scientific writing and oral presentations using exercises in writing and speaking. Skills in searching the literature, presenting papers in specific formats, and reviewing science writing will be developed. Students are required to attend and critique science seminars and to develop a presentation using modern computer technologies to present before fellow students. Required in the first year of graduate study.  Lecture three hours, laboratory three hours.","4"
"Curriculum and Instruction","C_I 5150","Organizing and Planning Student Teaching","When Offered: On Demand  A study of the origin and development of student teaching, including present status and trends, experiences prior to student teaching, selection of schools and supervising teachers, selection and placement of student teachers.","2"
"Curriculum and Instruction","C_I 5160","Supervision of Student Teaching","When Offered: On Demand  A study of general techniques of a supervising teacher, including observation, guiding student teachers in planning, orientation of student teachers, student teacher participation, and evaluation. Available as a workshop by invitation.","3"
