"subject","course_code","course_name","description","credits"
"AEM—Applied Economics & Management","AEM 2000","Contemporary Controversies in the Global Economy","(WRT-AG)  (CU-ITL, CU-SBY)  Spring Student option grading    Prerequisite: ECON 1110  .  Enrollment preference given to: Dyson students. Recommended prerequisite: ECON 1120  . Satisfies CALS written expression requirement and Dyson Grand Challenges writing requirement.   C.B. Barrett.   This course aims to stimulate critical thinking, economic reasoning, and cogent writing about contemporary controversies that attract regular attention in the international press and among key private and public sector decision-makers. Students read and discuss competing arguments about current issues such as morally questionable market exchange among willing buyers and sellers, immigration policy, foreign aid, sovereign debt forgiveness, regulating genetically modified foods, etc. Students write, edit, and rewrite short briefing papers which are evaluated for quality of communication as well as subject matter content.   Outcome 1: Student will demonstrate proficiency in written communication.   Outcome 2: Student will demonstrate competency in analysis of ethical problems in business or economics in both domestic and international contexts.   Outcome 3: Student will be able to identify and analyze evidence pertaining to business and economics problems in society and communicate results.   Outcome 4: Student will develop an awareness and understanding of the cultural issues that impact business operations in a global society.   Outcome 5: Student will be able to demonstrate familiarity with major business and economics issues facing a firm and society.   Outcome 6: Student will demonstrate ability to offer critical analysis of a variety of contemporary business issues.","3 credits"
"AEM—Applied Economics & Management","AEM 2010","Spreadsheet Modeling for Management and Economics","Fall, Spring Letter grades only (no audit)    Enrollment limited to: Dyson students.   Fall: D. Haeger; Spring: Staff.   This course emphasizes applied decision making in the business world using Excel as a business analytics tool. The course covers theory behind decision-making and teaches students to apply tools and methods to various business scenarios throughout the semester. Understanding the value of such skills, this course will introduce students to navigating tools and applications, and typical business scenarios where such capabilities can be leveraged in business. Students dedicated to success in this course can expect to achieve a beginner to intermediate knowledge of spreadsheet modeling skills in an Excel platform. Students will enjoy a thorough exposure to real world applications and learn to demonstrate these new capabilities in a business environment. AEM 2010 will help students understand the dynamics of using Excel modeling to solve optimization problems, forecast future outcomes using assumptions and projections, and evaluate problems that involve uncertainty in order to inform business strategy and quantitative decision-making. In business analytic vernacular, students will learn to leverage descriptive, predictive and prescriptive analytic methods using data.","3 credits"
"AEM—Applied Economics & Management","AEM 2011","Spreadsheet Modeling for Non-Dyson Majors","Winter, Spring, Summer Letter grades only (no audit)    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 2011, HADM 4770  , HADM 6770  , ILRID 4699  , ILRID 6990  .  D. Haeger.   This Excel based course will emphasize applied decision making in the business world. This introductory course covers the theory behind decision making and applying analytic tools like Excel to various business scenarios.  Understanding the value of such skills, this course will introduce students to methods used to navigate tools and applications, or typical business scenarios where such capabilities can be leveraged in business. Students dedicated to success in this course can expect to achieve a basic to intermediate understanding of many features available in Excel.  Students will enjoy a thorough exposure to real world applications related to leveraging the tool and learn to demonstrate new analytic capabilities in a business environment. AEM2011 will help students understand the dynamics of using Excel to solve optimization problems, forecast future outcomes using assumptions and projections, and evaluate problems that involve uncertainty in order to inform business strategy and quantitative decision-making.     Outcome 1: Understand business applications of spreadsheet modeling analysis and decision making.   Outcome 2: Efficiently organize and retrieve data and datasets.   Outcome 3: Apply logic when making business decisions.   Outcome 4: Solve real world business problems using statistical analysis tools.   Outcome 5: Apply Excel tools and skills for problem solving and decision making using business scenarios.   Outcome 6: Leverage data tables to run scenarios and conduct what-if analysis.   Outcome 7: Design and utilize effective and efficient data display with charts and tables.   Outcome 8: Apply financial impact analysis using loan and investment scenarios.   Outcome 9: Expand into more complex decision making using multivariable scenarios.   Outcome 10: Become skilled consumers of business data, information and knowledge and leaders in the production of data driven decisions.","3 credits"
"AEM—Applied Economics & Management","AEM 2015","The Business Case for Diversity and Inclusion","(D-AG)  Spring Letter grades only (no audit)    J. Majka.   Diversity is everywhere. But research and experience show diversity alone does not produce better results. To reap the benefits of diversity, organizational leaders must understand and be prepared to address the challenges of our diverse, interconnected world. One academically proven way to maximize the benefits differences bring to organizations is to combine diversity with cultural intelligence (CQ), the capability to relate and work effectively in culturally diverse situations. This course is designed to cultivate a theoretical and practical understanding and application of the business case for diversity and inclusion, and help develop cultural intelligence for working successfully in today’s diverse, globalized reality. This course combines conceptual and experiential approaches to diversity and inclusion in organizations through exercises, case studies, discussions, readings, videos, guest speakers, and group work.   Outcome 1: Students will be able to reflect on and evaluate your CQ capabilities.   Outcome 2: Students will be able to explore concrete ways to strengthen your CQ.   Outcome 3: Students will be able to apply CQ learnings to class discussions and course assignments.   Outcome 4: Students will be able to demonstrate an awareness and understanding of the cultural issues that impact business operations in a global society.   Outcome 5: Students will be able to critically analyze diversity and inclusion issues and challenges in today’s diverse and globalized world.","3 credits"
"AEM—Applied Economics & Management","AEM 2020","Better Decisions for Life, Love and Money","(crosslisted) PSYCH 2940   (KCM-AG, SBA-AG)  Spring Student option grading (no audit)    Staff.   Effective judgments and decisions are critical to success in every avenue of life. This course will explore research on the principles of sound judgment and decision making, and on the ways in which people’s judgments and decisions are prone to bias and error. The course aims to improve students’ critical thinking skills and to enable them to make better judgments and decisions in an increasingly complicated world. The course is taught by a team of psychologists and economists who draw on recent research in psychology and behavioral economics that can benefit the lives of students.   Outcome 1: Students will be able to make sound decisions.   Outcome 2: Students will be able to be aware of common biases that plague people’s judgments and decisions.   Outcome 3: Students will be able to critically evaluate empirical evidence.   Outcome 4: Students will be able to evaluate the effectiveness of new ideas and policies.","3 credits"
"AEM—Applied Economics & Management","AEM 2025","Work and Well-Being","Spring Student option grading    L. Niemi.   What is the good life? Is it more than personal achievement, excellent health, and contentment? This course examines well-being in the context of work, with a focus on a sometimes-neglected aspect of the good life: doing good by contributing to the well-being of others and the planet. In this class, students will discover frameworks from social and moral psychology that help them identify their own ethical beacons, or what “really matters” (e.g., sustainability; reducing inequality), and develop a crucial skill in management: self-awareness. Through a combination of reflection and critical analysis of theory and research findings, students will build a practical understanding of a range of topics related to well-being at work, including meaning, authenticity, workplace culture, stress and burn-out, and organizational and personal values. At the same time, students will have the opportunity to envision a blueprint for their own future work as ethical leaders.   Outcome 1: Students will critically assess a range of frameworks, theories, and research findings from social and moral psychology relevant to well-being at work.   Outcome 2: Students will build a practical understanding of topics including meaning and authenticity at work, workplace culture, stress and burn-out, and organizational and personal values.   Outcome 3: Students will develop a skill crucial for effective and ethical management and team leadership: self-awareness.   Outcome 4: Students will construct a blueprint for their own future work as ethical leaders, drawing from the course materials and reflection.","3 credits"
"AEM—Applied Economics & Management","AEM 2050","Introduction to Agricultural Finance","(SBA-AG)  Fall Letter grades only    Recommended prerequisite: MATH 1110  and/or AEM 2100  and/or a course in economics.   C. Wolf.   Introductory course which provides an overview of principles and practices of agricultural and development finance, from the perspectives of the business owner, lender, and policymaker. Topics include sources of capital, financing entry into agriculture, financial analysis, capital management, financial statements, credit instruments, loan analysis, and financial risk. Applications in farm investments, the Farm Credit System, crop insurance, and risk management.   Outcome 1: Students will learn and be able to apply financial concepts to solve financial economic problems in agriculture and development including understanding mortgages, bonds, equity, and other fundamental concepts.   Outcome 2: Students will gain an introductory knowledge and understanding to financing concepts including time value of money, financial and risk management instruments, among others.","3 credits"
"AEM—Applied Economics & Management","AEM 2100","Introductory Statistics","(MQL-AG, OPHLS-AG)  Fall Letter grades only    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 2100, BTRY 3010  , BTRY 6010  , CRP 1200  , ENGRD 2700  , HADM 2010  , HADM 2011  , ILRST 2100  , ILRST 6100  , MATH 1710  , PUBPOL 2100  , PUBPOL 2101  , PSYCH 2500  , SOC 3010  , STSCI 2100  , STSCI 2200  , STSCI 2150  .  Enrollment preference given to: Dyson students.   J. Chestnut.   Introduces statistical methods. Topics include the descriptive analysis of data, probability concepts and distributions, estimation and hypothesis testing, regression, and correlation analysis. Includes an introduction to Minitab, a statistical software package.   Outcome 1: Attain analytical and functional competency in basic statistical skills.   Outcome 2: Demonstrate a working knowledge of ethics as it relates to statistical analysis and communication.   Outcome 3: Demonstrate the ability to solve practical problems.   Outcome 4: Develop skills to be critical consumers of business and economic research.","4 credits"
"AEM—Applied Economics & Management","AEM 2200","Business Management and Organization","Fall Letter grades only (no audit)    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 2200, HADM 1810  , ILRID 1700  . In addition, due to an overlap in content, students will not receive credit for both AEM 1200  and AEM 2200, unless AEM 1200  was taken over the summer and before the student matriculated.  Enrollment limited to: Dyson students.   P.D. Perez.   Foundational course, meant to familiarize students with the use of core concepts in marketing, accounting, organizational design and management, entrepreneurship and strategy, teamwork, leadership, and ethics; as well as with the Dyson/AEM major and the business careers that may follow it. Significant writing and analytical components (both individual and team based case study analysis, evaluation of a U.S. publicly traded corporation).   Outcome 1: Become conversant with foundational concepts of marketing, entrepreneurship, accounting, strategic management, organizational design and management, teamwork, leadership and business ethics.   Outcome 2: Practice the ability to apply foundational concepts to analyze business situations, problems, and news.   Outcome 3: Become familiarized with methodologies and tools (ie. Excel) that can be applied successfully in the analysis of business situations, problems, and news.   Outcome 4: Practice the ability to apply foundational concepts through a comprehensive analysis of a US publicly traded corporation.   Outcome 5: Gain exposure to a critical stance towards business and management, and with the ethical principles associated with business and management.   Outcome 6: Become familiar with the concepts of professional career and organizational citizenship through formal exposure to the Dyson School and AEM, and mentorship in the development of a plan of studies and of a professional plan.   Outcome 7: Practice both formal and informal teamwork.","4 credits"
"AEM—Applied Economics & Management","AEM 2210","Financial Accounting","Fall, Winter, Spring, Summer Letter grades only (no audit)    Forbidden Overlap: due to an overlap in content, students will receive credit for only one course in the following group: AEM 2210, AEM 2225  , HADM 1210  , HADM 2230  .  Enrollment limited to: non-Dyson students. Only AEM 2225  will satisfy the Dyson major requirements. Students who will be applying for internal transfer to Dyson should not take this course.   Fall, Spring: D. Szpiro; Winter, Summer: Staff.   This is an introductory course on financial accounting intended for non-business majors. The course examines the format and creation of the four main financial statements prepared by organizations: income statement, balance sheet, statement of shareholders’ equity, and statement of cash flows.   Outcome 1: Read and evaluate standard financial statements.   Outcome 2: Assess the financial condition and financial performance of organizations.","3 credits"
