"course_code","course_title","department","credits","description"
"ACCTCY 8456","Corporate Governance","Accountancy (ACCTCY)","3","Corporate governance has taken on new prominence in light of the accounting scandals of the early 2000's (e.g., Enron, WorldCom) and the resulting regulatory regime of Sarbanes-Oxley, Dodd-Frank, and the PCAOB.  As a result, corporations, investors, auditors, and others are paying more attention to corporate governance.  This course uses the study of empirical academic research to understand the inter-relation between corporate governance mechanisms and financial reporting quality.  An understanding of statistics, including hypothesis testing and regression analysis, is necessary.  The course is primarily discussion-based and requires group projects and presentations.  Graded on A-F basis only.Credit Hours"
"ACCTCY 8463","Partnership Taxation","Accountancy (ACCTCY)","3","Formations, operations, distributions, and liquidations of partnerships. Graded on A-F basis only.Credit HoursPrerequisites:ACCTCY 4353orACCTCY 7353"
"ACCTCY 9090","Research in Accounting","Accountancy (ACCTCY)","1-99","Each student is under direction and guidance of an accountancy professor in writing a dissertation. Periodic seminars discuss research projects. Graded on a S/U basis only.Credit HourPrerequisites:doctoral candidacy and instructor's consent"
"ACCTCY 9401","Doctoral Research Problems in Accounting","Accountancy (ACCTCY)","1-3","Independent investigations, reports on approved topics.    Restricted to Doctoral level students onlyCredit HourPrerequisites:instructor's consent and director's consent"
"ACCTCY 9419","Seminar in International Accounting Research","Accountancy (ACCTCY)","3","Seminar on current topics in international accounting research.Credit HoursPrerequisites:instructor's consent and director's consent. Restricted to Doctoral level students only"
"ACCTCY 9444","Seminar in Auditing Research","Accountancy (ACCTCY)","3","The economic role of auditing; the audit process; audit reports and the consequences of auditing on financial statements; new audit directions and perspectives.Credit HoursPrerequisites:doctoral candidacy or instructor's consent"
"ACCTCY 9457","Seminar in Tax Research","Accountancy (ACCTCY)","3","Contemporary research in taxation.Credit HoursPrerequisites:ACCTCY 3347,MATH 1300andSTAT 3500, or instructor's consent"
"ACCTCY 9460","Overview of Accounting Research","Accountancy (ACCTCY)","3","Application of research methods to the investigation of current accounting issues.  A research paper is required.Credit HoursPrerequisites:doctoral candidacy or instructor's consent"
"ACCTCY 9466","Seminar in Financial Accounting Research","Accountancy (ACCTCY)","3","Theory of financial accounting and regulated disclosure; empirical tests of financial accounting theory, with emphasis on the nature of the research question addressed, and the method used to address the research question.Credit HoursPrerequisites:doctoral candidacy or instructor's consent"
"ACCTCY 9467","Seminar in Behavioral Accounting Research","Accountancy (ACCTCY)","3","Critical review of the Behavioral accounting research literature with emphasis on issues and research methods.Credit HoursPrerequisites:doctoral candidacy and instructor's consent"
"AERO 1100","Heritage and Values of the United States Air Force","Aerospace Studies (AERO)","2","This course provides an introduction to the Air and Space Forces, encouraging students to pursue a career in the Department of the Air Force (DAF) or at least seek additional information to be better informed about the role of the USAF and United States Space Force (USSF).  The course allows students to examine general aspects of the DAF, leadership fundamentals, service benefits, and opportunities for officers. The students will be introduced to the military way of life and gain knowledge on what it means to be an Airman or Guardian. The course lays the foundation for becoming an Airman or Guardian by outlining  DAF heritage and values. Provides a historical perspective such as lessons on war and US military, DAF operations, principles of war, and airpower.  As a whole, this course provides students with a knowledge-level understanding of the employment of air and space power, from an institutional, doctrinal, and historical perspective.  Course includes Leadership Lab.Credit Hours"
"AERO 1200","Heritage and Values of the United States Air Force","Aerospace Studies (AERO)","2","This course provides an introduction to the Air and Space Forces, encouraging students to pursue a career in the Department of the Air Force (DAF) or at least seek additional information to be better informed about the role of the USAF and United States Space Force (USSF). The course allows students to examine general aspects of the DAF, leadership fundamentals, service benefits, and opportunities for officers. The students will be introduced to the military way of life and gain knowledge on what it means to be an Airman or Guardian. The course also lays the foundation for becoming an Airman or Guardian by outlining DAF heritage and values. Provides a historical perspective such as lessons on war and US military, DAF operations, principles of war, and airpower. As a whole, this course provides students with a knowledge-level understanding for the employment of air and space power, from an institutional, doctrinal, and historical perspective. Course includes Leadership Laboratory.Credit Hours"
"AERO 2100","Team and Leadership Fundamentals","Aerospace Studies (AERO)","2","This course is designed to provide a fundamental understanding of both leadership and team building to further develop an AFROTC cadet into a future DAF officer. Students are taught from the beginning that there are many layers to leadership, including aspects that do not always come to mind. Such things include listening, understanding themselves, being a good follower, and problem solving efficiently. The students will apply these leadership perspectives when completing team building activities and discussing many topics including conflict management. Students will demonstrate basic verbal and written communication skills. Course includes Leadership Lab.Credit HoursPrerequisites or Corequisites:AERO 1100andAERO 1200"
