Course Code,Course Name,Credits,Level
URBS 40358,Structure of Urban Region,3,Undergraduate
URBS 10200,Structure of Urban Region,3,Undergraduate
HIST 34142,Strugl for Equal- US,3,Undergraduate
HIST 38258,Stu Mvmts-19&20C Eur,3,Undergraduate
HIST 49263,Stu Mvts 19-20C Eur,3,Undergraduate
EDUC 44000,Stu Tch Nrs Sch-Gr 6,8,Undergraduate
THEA 40157,Stud in Greek Theatre,3,Undergraduate
POLSC 21762,Student Government and Politics,3,Undergraduate
QSTAP 41580,Student Teaching,4,Undergraduate
QSTAP 41500,Student Teaching,4,Undergraduate
SEDCP 45410,"Student Teaching in Biology, Grades 7-12",4,Undergraduate
SEDCP 45420,"Student Teaching in Chemistry, Grades 7-12",4,Undergraduate
SEDCP 45210,"Student Teaching in Chinese, Grades 7-12",4,Undergraduate
SEDCP 45600,"Student Teaching in Dance, Grades Pre-K-12",4,Undergraduate
ECC 40100,Student Teaching in Early Childhood,4,Undergraduate
SEDCP 45100,"Student Teaching in English, Grades 7-12",4,Undergraduate
SEDCP 45220,"Student Teaching in French, Grades 7-12",4,Undergraduate
SEDC 45230,"Student Teaching in German, Grades 7-12",5,Undergraduate
SEDC 45250,"Student Teaching in Hebrew, Grades 7-12",5,Undergraduate
SEDCP 45260,"Student Teaching in Italian, Grades 7-12",4,Undergraduate
SEDC 45260,"Student Teaching in Italian, Grades 7-12",5,Undergraduate
SEDCP 45300,"Student Teaching in Mathematics, Grades 7-12",4,Undergraduate
SEDCP 45430,"Student Teaching in Physics, Grades 7-12",4,Undergraduate
SEDC 45270,"Student Teaching in Russian, Grades 7-12",5,Undergraduate
SEDCP 45500,"Student Teaching in Social Science, Grades 7-12",4,Undergraduate
SEDCP 45280,"Student Teaching in Spanish, Grades 7-12",4,Undergraduate
AFPRL 39081,Studies Abroad:Haiti,3,Undergraduate
ENGL 32100,Studies in African-American Literature,3,Undergraduate
ENGL 30500,Studies in Children's Literature,3,Undergraduate
ENGL 32957,Studies in Cross Culture Literature,3,Undergraduate
ITAL 36020,Studies in Dantes,3,Undergraduate
FILMP 39900,Studies in Film,3,Undergraduate
GERMN 32000,Studies in German Literature and Language,3,Undergraduate
ENGL 39080,Studies in Modernism,3,Undergraduate
ENGL 32400,Studies in Native-American Literature,3,Undergraduate
COMPL 38151,Studies in Novela,3,Undergraduate
REL 30500,Studies in Religious Theory,3,Undergraduate
SOSCI 39700,Studies in the Social Sciences,3,Undergraduate
THEA 39700,Studies in Theatre,3,Undergraduate
THEA 39800,Studies in Theatre and Film,3,Undergraduate
ARTH 39933,Studies of Cavaggio,3,Undergraduate
FILM 23100,Studies of Selected Directors,3,Undergraduate
FILM 23101,Studies of Selected Directors: Cassavetes,3,Undergraduate
FILM 23102,Studies of Selected Directors: Fritz Lang,3,Undergraduate
GERMN 37900,Studies/Seminar Studies in German Literature in English Translation,3,Undergraduate
ARTCR 40202,Studio Art:Ind Study,2,Undergraduate
ARTCR 40201,Studio Art:Ind Study,1,Undergraduate
ARTCR 40203,Studio Art:Ind Study,3,Undergraduate
MEDPL 38800,Studio News Production,3,Undergraduate
MEDP 28200,Studio Television Production,3,Undergraduate
STABD 10003,Study Abroad - 3 credits - External,-,Undergraduate
STABD 11106,Study Abroad - 6 Credits,-,Undergraduate
STABD 10006,Study Abroad - 6 credits - External,-,Undergraduate
HIST 34144,Study: Slav Lit,3,Undergraduate
MUSTH 36166,Style&Struct 20 Century Mus,3,Undergraduate
FILM 33300,Styles and Theories of Film Acting,3,Undergraduate
SPAN 37111,Stylistics & Creat Wri,3,Undergraduate
PSYCH 39561,Substance Abuse,3,Undergraduate
URBS 40317,"Suburb:Ppl,Place,Pol",3,Undergraduate
RUSS 25679,Subversive Ideals: Russia's Literary Utopias,3,Undergraduate
HONS 3011R,"Suffrage 2020: Gender, Race, & Citizenship",3,Undergraduate
REL 36251,Sufism,3,Undergraduate
REL 33700,Sufism,3,Undergraduate
REL 32559,Sufism,3,Undergraduate
REL 36350,Sufism,3,Undergraduate
CHIN 40112,Superior-Level Chinese Language Practicum 2,3,Undergraduate
POLSC 48096,Superpowers in Decline,3,Undergraduate
CSCI 13600,Supervised Programming Lab,1,Undergraduate
CSCI 49600,Supervised Research,1,Undergraduate
CSCI 49700,Supervised Research,2,Undergraduate
CSCI 49800,Supervised Research,3,Undergraduate
EDUC 46000,Supervised Student Teaching (Art) In Secondary Schools,6,Undergraduate
EDUC 47600,Supervised Student Teaching (Physical Education) in Secondary Schools,6,Undergraduate
EDUC 41500,Supporting Multilingual Learners Across the Curriculum,3,Undergraduate
ECC 46500,Supporting Young Multilingual Learners Across Settings,3,Undergraduate
POLSC 31720,Supreme Court in America,3,Undergraduate
POLSC 48651,Supreme Crt&Amer Gov,3,Undergraduate
ENGL 39203,Surrealism in American Poetry,3,Undergraduate
ENGL 49410,Surrealist Aesthetics & the Political Unconscious in American Poetry Since 1900,3,Undergraduate
ENGL 33900,Surv Brit Lt2:18C-Pr,3,Undergraduate
LACS 43442,Surv Span-Am Theatro,3,Undergraduate
POLSC 20405,Surv. Political Thought,3,Undergraduate
ENGL 49445,Surveillance & You,3,Undergraduate
HONS 3011S,Surveillance and You,3,Undergraduate
ENGL 25088,Survey African-Amer Literature,3,Undergraduate
ENGL 25096,Survey Asian American Literature,3,Undergraduate
BUS 22500,Survey of Accounting,3,Undergraduate
ENGL 30700,Survey of American Literature: From Origins to the Civil War,3,Undergraduate
ENGL 25400,Survey of British Literature 2: The Eighteenth Century to the Present,3,Undergraduate
ENGL 30400,Survey of British Literature I: Early Texts to the Eighteenth Century,3,Undergraduate
DAN 34100,Survey of Dance Notation Systems,2,Undergraduate
ENGL 25189,Survey of Detective Fiction: Inspector Meets Private Eye,3,Undergraduate
ENGL 25145,Survey of Detective Fiction: Playing Detective,3,Undergraduate
ENGL 25300,Survey of English Literature 1,3,Undergraduate
FREN 35300,Survey of Francophone Literature,3,Undergraduate
FREN 34200,Survey of French Literature from the 18th Century to the Modern Period,3,Undergraduate
FREN 34100,Survey of French Literature from the Middle Ages to the End of the 17th Century,3,Undergraduate
CLA 24051,Survey of Latin Literature,3,Undergraduate
SPAN 36500,Survey of Spanish-American Theatre,3,Undergraduate
POL 26056,Survey Polish Language,3,Undergraduate
CHIN 15100,Survey:Chinese Lit in English,3,Undergraduate
ENGL 31754,Surveying the Black Experience in Literature,3,Undergraduate
AFPRL 39013,Surveying the Black Experience in Literature,3,Undergraduate
URBS 40388,Sustainability and the Built Environment,3,Undergraduate
SW 45100,SW Field Instruction 2,3,Undergraduate
SW 45000,SW Field Instruction I,3,Undergraduate
AFPRL 29018,Swahili 2 Ind Study,3,Undergraduate
AFPRL 29025,Swahili Indep Study 4,3,Undergraduate
AFPRL 29027,Swahili Independant Study 3,3,Undergraduate
ENGL 38851,Swift & Pope,3,Undergraduate
ENGL 25003,Sylvia Plath,3,Undergraduate
ANTHC 32050,Symbolic Anthropology,3,Undergraduate
CSCI 27500,Symbolic Logic,3,Undergraduate
PHILO 27500,Symbolic Logic,3,Undergraduate
MATH 27500,Symbolic Logic,3,Undergraduate
PHILO 20086,Symbolic Logic,3,Undergraduate
CHIN 21154,Symbolism in Chinese Myth,3,Undergraduate
MUSHL 26185,Symphny Golden Age,3,Undergraduate
NURS 39961,Synth of Nursing Knowledge,3,Undergraduate
CSCI 49350,System Theory,3,Undergraduate
DAN 35254,T'Ai Chi 2,2,Undergraduate
DAN 25254,T'Ai Chi I,2,Undergraduate
ENGL 38973,T.S. Eliot,3,Undergraduate
LAT 31400,Tacitus,3,Undergraduate
LAT 314HE,Tacitus,3,Undergraduate
FREN 36007,Tales & Shortstories,3,Undergraduate
MEDP 29981,Talk Radio,3,Undergraduate
ENGL 38699,Talking & Singing: 20th & 21st Century Poems from U.S. & U.K.,3,Undergraduate
POLSC 37309,Talking with the Enemy,3,Undergraduate
HEBR 25057,Talmudic Law & Lore,3,Undergraduate
CHIN 25154,Taoism Literature in English,3,Undergraduate
ITAL 36172,Tasso's Melancholy in European Perspective,3,Undergraduate
POLSC 21758,Taxes & Politics,3,Undergraduate
NURS 49966,Tch/Lrn Acr Dev Hlth,3,Undergraduate
MUSHL 22760,Tchaikovsky,3,Undergraduate
JPN 30309,Tea Ceremony - Practice and Philosophy,3,Undergraduate
EDUC 43300,Teach Els: Prosp Teach,3,Undergraduate
EDUC 33000,Teach & Learn Math Elem School,3,Undergraduate
EDUC 33500,Teach & Learn Science Elementary School,3,Undergraduate
EDUC 43500,Teach Reading Elementary School,3,Undergraduate
EDUC 43200,Teach Second Lang Teachers,3,Undergraduate
EDUC 32500,Teach Soc Students Elem School,3,Undergraduate
QSTA 41280,Teach Soc Studies,2,Undergraduate
EDUC 27150,Teaching and Learning in Urban Schools,3,Undergraduate
ARB 20051,Teaching Arabic as a Foreign Language,3,Undergraduate
DAN 34200,Teaching Dance,3,Undergraduate
SEDC 321FW,Teaching English Methods to a Diverse Population in Grades 7-12,3,Undergraduate
EDUC 35000,Teaching Reading Sec School,3,Undergraduate
EDUC 43100,Teaching Reading-Bilg Program,3,Undergraduate
QSTA 41480,Teaching Science,2,Undergraduate
QSTAP 41400,Teaching Science in Elementary Schools,2,Undergraduate
QSTAP 41200,"Teaching Social Studies through Literature, the Arts, and Technology in Elementary Schools",2,Undergraduate
SPED 30800,Teaching Students with Disabilities in Inclusive Classrooms,3,Undergraduate
NURS 44500,Teaching-Learning across the Developmentaland Health Continua,3,Undergraduate
ENGL 39057,Tech & Textuality,3,Undergraduate
HIST 49260,Tech&Chng - US,3,Undergraduate
HIST 38255,Tech&Soc Chng-US,3,Undergraduate
HONS 20198,Techngs Resrch Wrtng,3,Undergraduate
ARTCR 26100,Technical Drawing,3,Undergraduate
ECO 12000,Technique-Ecological Analysis,3,Undergraduate
FILMP 38100,Techniques of Cinematography,3,Undergraduate
NFS 40100,Techniques of Communication in Nutrition,3,Undergraduate
CSCI 35700,Techniques of Data Science,3,Undergraduate
ECO 22000,Techniques of Economic Analysis,3,Undergraduate
SOC 32553,Technology and Globalization,3,Undergraduate
ANTHC 32800,Technology and Material Culture,3,Undergraduate
QSTA 40500,Technology in Education,3,Undergraduate
THEA 29702,Tectonic Theatre Project,3,Undergraduate
THEA 25355,Tectonic Theatre Project,3,Undergraduate
AFPRL 39090,Telenovela & Daytime Serial,3,Undergraduate
MEDIA 27100,Television Culture,3,Undergraduate
MEDIA 37800,Television Genres,3,Undergraduate
SPAN 37192,Telling (His)story - Telling Stories in Latin American Novel Film and Visual Arts,3,Undergraduate
BIOL 47151,Temp Accl Pro/Eucary,2,Undergraduate
ENGL 35555,Tempests after Shakespeare,3,Undergraduate
URBS 4032B,Tenant Advocacy and Engagement,3,Undergraduate
HIST 35100,Terror and the Constitution: Free Speech in the U.S. Since 1886,3,Undergraduate
POLSC 28300,Terrorism,3,Undergraduate
POLSC 27207,Terrorism & Natl Confl,3,Undergraduate
HIST 25059,Testimony of Holocaust,3,Undergraduate
ARTCR 36076,Text & Image,3,Undergraduate
WGSL 29007,The #MeToo Movement and Sexual Harassment,3,Undergraduate
ENGL 36000,The 17th Century,3,Undergraduate
FREN 36200,The 17th Century: Special Topics,3,Undergraduate
ITAL 36200,The 17th Century: Special Topics,3,Undergraduate
ITAL 36300,The 18th Century: Special Topics,3,Undergraduate
FREN 36300,The 18th Century: Special Topics,3,Undergraduate
ENGL 36800,The 18th-Century English Novel,3,Undergraduate
HIST 38351,The 1920's in Am Hist,3,Undergraduate
ARTH 45020,The 1970's in Latin America,3,Undergraduate
ITAL 36400,The 19th Century: Special Topics,3,Undergraduate
FREN 36400,The 19th Century: Special Topics,3,Undergraduate
ENGL 36900,The 19th-Century English Novel,3,Undergraduate
FREN 36500,The 20th Century: Special Topics,3,Undergraduate
ITAL 36500,The 20th Century: Special Topics,3,Undergraduate
ENGL 39093,The 60's in Literature,3,Undergraduate
AFPRL 35500,The African Image in 19th and 20th Centuries: Spanish Antillean Poetry,3,Undergraduate
ENGL 36400,The Age of Satire,3,Undergraduate
HIST 30500,The Age of the Crusades,3,Undergraduate
RUSS 15700,The Age of the Great Masters,3,Undergraduate
ENGL 39090,The Amer Sublime,3,Undergraduate
ENGL 39987,The American 1850's,3,Undergraduate
HIST 35400,The American Colonies in the 17th Century,3,Undergraduate
HIST 35500,The American Colonies in the 18th Century,3,Undergraduate
POLSC 23500,The American Congress,3,Undergraduate
ENGL 25654,The American Fifties,3,Undergraduate
ENGL 25053,The American Fifties,3,Undergraduate
POLSC 24000,The American Judiciary,3,Undergraduate
POLSC 23800,The American Legal System,3,Undergraduate
POLSC 23000,The American Presidency,3,Undergraduate
CLA 25400,The Ancient Novel in Translation,3,Undergraduate
ENGL 49453,The Animal Estate,3,Undergraduate
ENGL 38665,The Animal Estate,3,Undergraduate
WGSL 20013,The Anthropology of Black America,3,Undergraduate
AFPRL 29053,The Anthropology of Black America,3,Undergraduate
ANTHC 21500,The Anthropology of Black America,3,Undergraduate
ANTHC 21800,The Anthropology of the Civil Rights Movement in the U.S.,3,Undergraduate
ARB 25000,The Arab Novel in Translation,3,Undergraduate
ARB 49000,The Arabic Senior Capstone,3,Undergraduate
ARTH 41003,"The Archaeology of Architecture, Buildings and Society in the Ancient Mediterranean",3,Undergraduate
HONS 2011G,The Art & Science of Anatomy,3,Undergraduate
HONS 3011U,The Art and Science of Predictions,3,Undergraduate
MUSPF 36204,The Art of A Cappella,2,Undergraduate
MUSPF 36906,The Art of Cabaret,1,Undergraduate
QSTAP 40000,The Art of Effective Teaching,3,Undergraduate
ARTH 38109,The Art of Race,3,Undergraduate
HONS 3011Y,The Art of the Revolution: Global Perspective,3,Undergraduate
HIST 25025,The Artist Historian,3,Undergraduate
MUSHL 26172,The Arts in N.Y.C.,3,Undergraduate
QSTAP 40700,The Arts: An Interdisciplinary Learning Experience,3,Undergraduate
ENGL 31753,The Asian Diaspora,3,Undergraduate
ENGL 38456,The Augustan Age,3,Undergraduate
POLSC 30418,The Authoritarian Personality,3,Undergraduate
HIST 38223,The Balkans in the 20th Century,3,Undergraduate
RUSS 25674,The Baltic Transit: Russian Writers en route to the West (conducted in English),3,Undergraduate
JS 41007,The Baltic Transit: Russian Writers en route to the West (conducted in English),3,Undergraduate
COMPL 37157,The Baltic Transit: Russian Writers en route to the West (conducted in English),3,Undergraduate
RUSS 24674,The Baltic Transit: Russian Writers en route to the West (conducted in Russian).,3,Undergraduate
MUSHL 26102,The Beatles,3,Undergraduate
ARTCR 39901,The Beg. of Impress.,3,Undergraduate
POLSC 20421,The Bible in American Political Thought,3,Undergraduate
POLSC 21746,The Bill of Rights,3,Undergraduate
BIOL 35000,The Biology of Cancer,3,Undergraduate
AFPRL 39022,The Black Arts Movement,3,Undergraduate
AFPRL 29065,The Black Child,3,Undergraduate
AFPRL 42000,The Black Church and Social Change,3,Undergraduate
AFPRL 29066,The Black Family,3,Undergraduate
WGS 20077,The Black Family,3,Undergraduate
ENGL 38630,The Blessed Nouvelle: The Long Story in 19th Century and 20th Century American Literature,3,Undergraduate
HONS 20174,The Body in Medieval Culture,3,Undergraduate
SPAN 37022,The Canary Islands and the Americas,3,Undergraduate
GEOL 38343,The Carbon Cycle,3,Undergraduate
AFPRL 39074,The Caribbean Diaspora in Britain,3,Undergraduate
HIST 3412F,The Caribbean Diaspora in Britain,3,Undergraduate
ANTHC 21400,The Caribbean: Societies and Cultures,3,Undergraduate
COMPL 38160,The Case of India,3,Undergraduate
ENGL 32963,The Case of India,3,Undergraduate
HONS 20169,The Changing Nature Of Work In Modern Society: Implications For Individual Choice And Public Policy,3,Undergraduate
SOSCI 39750,The Changing World of Work,3,Undergraduate
URBS 40351,The City in Film,3,Undergraduate
SPAN 37160,The Civil War in Contemporary Spanish Literature,3,Undergraduate
COMPL 38053,The Classical Epic: Homer & Vergil in Translation,3,Undergraduate
ENGL 38569,The Cmnng of Age Nvl,3,Undergraduate
MUSPF 22151,The College Choir,1,Undergraduate
MUSPF 22156,The College Choir,1,Undergraduate
MUSPF 22152,The College Choir,1,Undergraduate
MUSPF 22155,The College Choir,1,Undergraduate
MUSPF 22153,The College Choir,1,Undergraduate
MUSPF 22158,The College Choir,1,Undergraduate
MUSPF 22157,The College Choir,1,Undergraduate
MUSPF 22154,The College Choir,1,Undergraduate
MUSHL 36165,The Concerto,3,Undergraduate
HUM 25063,The Constitution,3,Undergraduate
HIST 25083,The Construction of Race and Ethnicity in Antiquity,3,Undergraduate
HIST 49210,The Consumer Revolution: 1600-1800,3,Undergraduate
SPAN 37026,The Contemporary Spanish Novel,3,Undergraduate
ENGL 38680,The Craft of Poetry,3,Undergraduate
HR 32003,The Critics of Human Rights,3,Undergraduate
HIST 14157,The Cuban Revolution,3,Undergraduate
ENGL 49415,The Cultural Roots of Ralph Ellison's Invisible Man,3,Undergraduate
HONS 30187,The Culture of Human Sexuality,3,Undergraduate
RUSS 15500,The Culture of old Russia,3,Undergraduate
MEDIA 31300,The Culture of Publicity,3,Undergraduate
HEBR 29600,The Dead Sea Scrolls in English,3,Undergraduate
HR 22024,The Death Penalty: Human Rights and Criminal Justice,3,Undergraduate
WGSL 29012,The Debt Trap: Implications for Race and Gender,3,Undergraduate
HONS 2012L,The Debt Trap: Implications for Race and Gender,3,Undergraduate
POLSC 29440,The Debt Trap: Implications for Race and Gender,3,Undergraduate
LAT 32004,The Domus in Latin Literature,3,Undergraduate
HIST 38465,The Dreyfus Affair,3,Undergraduate
HIST 49209,The Dreyfus Affair,3,Undergraduate
JS 41052,The Dreyfus Affair: French Anti-Semitism before the Holocaust,3,Undergraduate
HIST 35600,The Early Republic,3,Undergraduate
MUSHL 26104,The Early Romantics,3,Undergraduate
ARB 20055,The Egyptian Seminar,3,Undergraduate
GERMN 34900,"The End of East Germany in Literature, Film, and Memory",3,Undergraduate
CLA 34057,The Epic Tradition,3,Undergraduate
COMPL 38088,The Epic Tradition,3,Undergraduate
ITAL 37070,The Epic Tradition,3,Undergraduate
CLA 24082,The Epic Tradition,3,Undergraduate
CSCI 39546,The Ethic Challenges of Information Technology,3,Undergraduate
PHILO 20002,The Ethical Challenges of Information Technology,3,Undergraduate
MUSPF 36106,The Evolution and Development of Big Band Jazz,1,Undergraduate
CHEM 38858,The Evolution of Scientific Thought,3,Undergraduate
HONS 2011V,"The Experience of War: Moral Transformation, Injury, and Repair",3,Undergraduate
ENGL 48479,The False Memoir,3,Undergraduate
ENGL 39846,The False Memoir,3,Undergraduate
ENGL 25065,The Fantastic in Lit,3,Undergraduate
COMPL 38168,The Fantastic in Literature,3,Undergraduate
WGSA 31986,The Female Bildungsroman,3,Undergraduate
ENGL 31986,The Female Bildungsroman,3,Undergraduate
ARTH 48002,The Forbidden City,3,Undergraduate
PHILO 39362,The Frankfurt School,3,Undergraduate
GERMN 34200,The German Novel,3,Undergraduate
GERMN 38100,The German Press of Today: Reading and Understanding Newspapers and Magazines,3,Undergraduate
GERMN 38501,The German Press of Today: Reading and Understanding Newspapers and Magazines,3,Undergraduate
GERMN 33400,The German Short Story and Novelle,3,Undergraduate
HR 22012,"The Global Food System: Power, Politics, and Human Rights",3,Undergraduate
ENGL 38860,The Gothic,3,Undergraduate
ENGL 38858,The Gothic Imagination in Art and Literature,3,Undergraduate
HONS 20147,The Gothic in Literature and Visual Culture,3,Undergraduate
CLARC 32961,The Great Sanctuaries of the Medit,3,Undergraduate
CLA 11000,The Greek and Latin Roots of English,3,Undergraduate
CLA 21000,The Greek and Roman Theatre,3,Undergraduate
MUSHL 36100,The Gypsy in Hungari,3,Undergraduate
HEBR 29200,The Hebrew Prophets,3,Undergraduate
HONS 30170,The Hellenistic World: Athens and Alexandria,3,Undergraduate
CLA 30659,The Hero & The City,3,Undergraduate
HR 32002,The History of Human Rights: A View From Latin America,3,Undergraduate
HEBR 34054,The Holocaust Theme,3,Undergraduate
HIST 24200,The Holocaust: An Introduction,3,Undergraduate
BIOL 10700,The Human Barcode: Biology and Genetics of Personal Identification,3,Undergraduate
BIOL 47185,The Human Genome Pro,2,Undergraduate
NFS 31000,The Human Organism,3,Undergraduate
PH 31000,The Human Organism,3,Undergraduate
HR 22038,The Human Rights of Minorities and Indigenous Peoples,3,Undergraduate
ANTHP 10500,The Human Species,3,Undergraduate
HUM 25067,"The Human, The Animal, The Nonhuman, The Posthuman",3,Undergraduate
MUSPF 23154,The Hunter Symphony,1,Undergraduate
MUSPF 23152,The Hunter Symphony,1,Undergraduate
MUSPF 23155,The Hunter Symphony,1,Undergraduate
MUSPF 23154,The Hunter Symphony,1,Undergraduate
MUSPF 23158,The Hunter Symphony,1,Undergraduate
MUSPF 23153,The Hunter Symphony,1,Undergraduate
MUSPF 23151,The Hunter Symphony,1,Undergraduate
MUSPF 23155,The Hunter Symphony,1,Undergraduate
ANTHC 32101,The Idea of Immunity: Comparative Perspectives on Public Health,3,Undergraduate
ENGL 49452,The Idea of the Book,3,Undergraduate
ARTH 42003,The Illuminated Manuscript in it's Cultural Context,3,Undergraduate
ENGL 49005,The Illustrated Word,3,Undergraduate
AFPRL 14300,The Image of the Puerto Rican National Identity in its Literature,3,Undergraduate
HONS 20138,The Imagined Epidemic and Modern Responses to Contagion,3,Undergraduate
HONS 3011H,"The Islamic City in Architecture, History, and Literature",3,Undergraduate
ITAL 28000,The Italian Renaissance: An Introduction,3,Undergraduate
ENGL 39944,"The Jewish Experience in Anglo-American Literature, 1837-1970",3,Undergraduate
ENGL 48487,The Kennedy Family,3,Undergraduate
HIST 49204,The Kennedy Family,3,Undergraduate
ENGL 48488,The Kennedys 1940-95,3,Undergraduate
ECO 34600,The Labor Movement,3,Undergraduate
ENGL 36500,The Later 18th Century,3,Undergraduate
MHC 30N01,The Law of Contracts and Torts,3,Undergraduate
POLSC 21756,The Law of Democracy,3,Undergraduate
POLSC 31771,The Law of Privacy,3,Undergraduate
HONS 20190,"The Liberty Tree: Social Radicalism and Literature in England, 1790 - 1820",3,Undergraduate
SPAN 37123,The Literature of Memory in Latin America,3,Undergraduate
HUM 25068,The Literature of Skepticism,3,Undergraduate
ENGL 25146,The Literature of Waiting,3,Undergraduate
ENGL 37601,"The Literature of War, 1914-2019",3,Undergraduate
ENGL 38631,"The Literature of War: Men, Women, and the Poetics of History, 1895-2019",3,Undergraduate
HONS 3011G,The Lost Promise Of Weimer Germany 1918-1933,3,Undergraduate
THEA 39715,The Lulu Project,3,Undergraduate
POLSC 37303,The Major Powers,3,Undergraduate
HUM 11000,The Map of Knowledge,3,Undergraduate
HONS 30147,The Margins of Medieval European Society 1000-1400 Ce,3,Undergraduate
REL 30650,The Meaning of Death,3,Undergraduate
ARTH 42004,The Medieval Body,3,Undergraduate
THEA 39734,The Medium Matters: Adapting Theatre for Film,3,Undergraduate
BIOL 47107,The Microbiome Gut-Brain Axis,3,Undergraduate
ANTHC 20100,The Middle East: Societies and Cultures,3,Undergraduate
GEOG 30606,The Middle-East and North Africa,3,Undergraduate
HR 22011,The Migration Crisis: Refugee and Immigrant Rights in Policy and Practice,3,Undergraduate
HEBR 32400,The Modern Hebrew Essay,3,Undergraduate
HEBR 32700,The Modern Hebrew Novel,3,Undergraduate
HEBR 32000,The Modern Hebrew Short Story,3,Undergraduate
ITAL 34900,The Modern Italian Lyric,3,Undergraduate
ITAL 35000,The Modern Italian Novel,3,Undergraduate
ITAL 35100,The Modern Italian Theatre,3,Undergraduate
HIST 27651,The Modern Middle East from 1800 to the Present,3,Undergraduate
RUSS 24649,The Modern Russian Short Story,3,Undergraduate
ENGL 38780,The Modernist Novel,3,Undergraduate
ENGL 25073,The Moderns,3,Undergraduate
MUSHL 36155,The Music Industry,3,Undergraduate
MUSPF 36104,The Music of Charlie Parker,1,Undergraduate
MUSPF 36105,The Music of Jelly Roll Martin,1,Undergraduate
PHILO 20062,The Nature of Time,3,Undergraduate
COMPL 38115,The Neapolitan Novels,3,Undergraduate
ITAL 36513,The Neapolitan Novels,3,Undergraduate
ENGL 4941A,The New York School,3,Undergraduate
ENGL 49002,The New York School,3,Undergraduate
BIOL 47150,The Nobel Lectures,3,Undergraduate
COMPL 38072,The Novel & The Modern,3,Undergraduate
COMPL 32051,The Novella,3,Undergraduate
ENGL 38696,The Novella,3,Undergraduate
POLSC 38500,"The Nuclear Age: Nuclear Weapons, War and Peace",4,Undergraduate
THEA 39714,The O'Neill Project,3,Undergraduate
MUSHL 36164,The Oratorio,3,Undergraduate
HONS 30175,The Other Sex,3,Undergraduate
ENGL 25052,The Outsider in Literature,3,Undergraduate
ENGL 32972,The Partition Nar,3,Undergraduate
COMPL 38081,The Partition Narrative,3,Undergraduate
ITAL 37086,The Past viewed through the Binocular of Present: 20th Cent Narrative perspective early modern Italy,3,Undergraduate
PHILO 20005,The Philosophy of Horror,3,Undergraduate
HR 22023,The Philosophy of Human Rights,3,Undergraduate
RUSS 25657,The Picaresque Novel,3,Undergraduate
HR 22006,The Plight of Refugees: Can Rights Survive Politics?,3,Undergraduate
ENGL 49412,The Poetics of Survival,3,Undergraduate
RUSS 25670,The Polish Cinema,3,Undergraduate
POL 26054,The Polish Film,3,Undergraduate
POL 26065,The Polish Theater,3,Undergraduate
URBS 40329,The Political Economy of Congestion Pricing,3,Undergraduate
POLSC 29411,The Politics of Education Policy,3,Undergraduate
POLSC 29423,The Politics of Food,3,Undergraduate
POLSC 27322,The Politics of International Human Rights Enforcement,3,Undergraduate
POLSC 21759,The Politics of Less,3,Undergraduate
POLSC 29406,The Politics of Policing,3,Undergraduate
POLSC 31723,The Politics of Rage: The Populist Insurgency in the U.S Today,3,Undergraduate
POLSC 26700,The Politics of Southern Africa,3,Undergraduate
POLSC 21714,The Politics of Welfare Policy,3,Undergraduate
POLSC 31712,The Presidency at War,3,Undergraduate
MEDIA 37000,The Press and the Public,3,Undergraduate
REL 31500,The Problem of Evil,3,Undergraduate
PSYCH 20500,The Profession of Psychology,3,Undergraduate
PSYCH 38701,The Psychology of Cancer,3,Undergraduate
WGSP 23500,The Psychology of Women,3,Undergraduate
PSYCH 23500,The Psychology of Women,3,Undergraduate
AFPRL 27600,The Puerto Rican Family,3,Undergraduate
SOC 3251X,The Queer Decades: History Activism and Policy,3,Undergraduate
POLSC 31780,The Queer Decades: History Activism and Policy,3,Undergraduate
WGSS 29022,The Queer Global South,3,Undergraduate
AFPRL 2901H,The Queer Global South,3,Undergraduate
ENGL 25022,The Queer Global South,3,Undergraduate
REL 31000,The Religious Meaning of Death,3,Undergraduate
REL 30900,The Religious Meaning of Love and Sex,3,Undergraduate
REL 36356,The Religious Meanings of the Quran,3,Undergraduate
COMPL 35155,The Renaissance: Petrarchist Tradition in Europe,3,Undergraduate
POLSC 21709,The Right to Vote,3,Undergraduate
LAT 31000,The Roman Novel,3,Undergraduate
HIST 34113,The Roman Republic,3,Undergraduate
RUSS 29700,The Russian Urban Novel in English Translation,3,Undergraduate
COMPL 32155,The Satirical Novel,3,Undergraduate
HED 30900,The School Health Program,3,Undergraduate
HONS 2011H,The Search for Knowledge,3,Undergraduate
HONS 2011T,The Silk Road,3,Undergraduate
RUSS 34400,The Silver Age of Russian Literature,3,Undergraduate
RUSS 25400,The Silver Age of Russian Literature in English Translation,3,Undergraduate
JS 41051,The Social Construction of Jewishness in Diaspora,3,Undergraduate
SOC 42548,The Sociology of Databases,3,Undergraduate
SOC 36200,The Sociology of Islam,3,Undergraduate
SOC 32537,The Sociology of NYC,3,Undergraduate
SOC 3252L,The Sociology of Social Entrepreneurship,3,Undergraduate
HIST 3412M,The Sounds of Black Folks: Debating Aural History,3,Undergraduate
HIST 25085,The Soviet Union: Socialism and Empire,3,Undergraduate
ENGL 28000,The Structure of Modern English,3,Undergraduate
SPAN 31100,The Structure of Modern Spanish,3,Undergraduate
